,,,,,,,,,,,
524,BALAI,BALAI POLIS BATU 9,"BALAI POLIS BATU 9, CHERAS 43200, KAJANG SELANGOR.",43200,KAJANG,SELANGOR,03-90758222,03-9075 8222,kpb_batu9@rmp.gov.my,TIADA,
525,BALAI,BALAI POLIS BANDAR BARU BANGI,JALAN PERSIARAN KEMAJUAN,43650,BANDAR BARU BANGI,SELANGOR,03-8925 0282,03-8926 8322,kpb_bbrbangi@rmp.gov.my,TIADA,
526,BALAI,BALAI POLIS BANGI,JALAN 1/4 BANDAR SERI PUTRA,43000,KAJANG,SELANGOR,03-8925 8222,03-8926 7645,kpb_bangi@rmp.gov.my,TIADA,
527,BALAI,BALAI POLIS SEMENYIH,"BALAI POLIS SEMENYIH, 43500 SEMENYIH SELANGOR.",43500,SEMENYIH,SELANGOR,03-8727 5222,03-8727 5039,kpb_semenyih@rmp.gov.my,PDRM SEMENYIH,
528,BALAI,BALAI POLIS BERANANG,"BALAI POLIS BERANANG, 43700 BERANANG SELANGOR.",43700,BERANANG,SELANGOR,03-8766 7222,03-8766 7145,kpb_beranang@rmp.gov.my,TIADA,
529,BALAI,BALAI POLIS BATU 14,"BALAI POLIS BATU 14, KAMPUNG BATU 14, 43100 HULU LANGAT, SELANGOR.",43100,HULU LANGAT,SELANGOR,03-9021 2222,03-9021 1368,kpb_Batu14@rmp.gov.my,TIADA,
530,BALAI,BALAI POLIS BATU 18,JALAN HULU LANGAT,43100,HULU LANGAT,SELANGOR,03-9021 1557,03-9021 1557,kpb-batu18@rmp.gov.my,TIADA,
531,BALAI KOMUNITI,BALAI POLIS KOMUNITI BANDAR SUNGAI LONG,"NO. 2 JALAN SL1/13, BANDAR SUNGAI LONG",43000,KAJANG,SELANGOR,03-9019 8222,03-9010 5862,amiraris@rmp.gov.my,TIADA,
532,BALAI KOMUNITI,BALAI POLIS KOMUNITI TAMING JAYA,"NO 16 JALAN PDR 3, KAWASAN PERNIAGAAN DESA RIA",43300,BALAKONG,SELANGOR,03-8962 2222,03-8961 9634,nurmuhammad@rmp.gov.my,TIADA,
533,BALAI KOMUNITI,BALAI POLIS KOMUNITI BANDAR TEKNOLOGI,"NO 11 JALAN SERI BAIDURI 1, TAMAN SERI BAIDURI, BANDAR TEKNOLOGI",43000,KAJANG,SELANGOR,03-8724 7362,03-8724 2022,Ahmad_din@rmp.gov.my,TIADA,
534,BALAI KOMUNITI,BALAI POLIS KOMUNITI SUNGAI TANGKAS,"NO 11-G, 11-01 JALAN TROPIKA 1A, TAMAN TROPIKA SUNGAI TANGKAS",43000,KAJANG,SELANGOR,03-8925 0122,03-8922 3379,azizan_mohd@rmp.gov.my,TIADA,
535,BALAI KOMUNITI,BALAI POLIS KOMUNITI BANDAR TUN HUSSEIN ONN,"NO 1, JALAN SUAKASIH 1/3, BANDAR TUN HUSSEIN ONN",43200,CHERAS,SELANGOR,03-9076 2222,03-9080 2687,zamri_harun@rmp.gov.my,TIADA,
536,BALAI KOMUNITI,BALAI POLIS KOMUNITI DAMAI PERDANA,"NO 2 JALAN DAMAI PERDANA 1/9C, BANDAR DAMAI PERDANA",56000,CHERAS,KUALA LUMPUR,03-9105 6222,03-9105 6224,rahmanmanan@rmp.gov.my,TIADA,
537,BALAI,BALAI POLIS AMPANG,JALAN DAGANG,68000,AMPANG,SELANGOR,03-42897421,03-42570730,kpb_ampang@rmp.gov.my,TIADA,
538,BALAI,BALAI POLIS PANDAN INDAH,JALAN PANDAN ILMU,55100,PANDAN INDAH,KUALA LUMPUR,03-92742222,03-92745921,kpb_pindah@rmp.gov.my,TIADA,
539,BALAI,BALAI POLIS HULU KELANG,JALAN AU 2C/1 TAMAN KERAMAT,54200,AMPANG,SELANGOR,03-42573322,TIADA,kpb_hkelang@rmp.gov.my,TIADA,
540,BALAI,BALAI POLIS TAMAN MELAWATI,JALAN BANDAR 3,53100,KUALA LUMPUR,KUALA LUMPUR,03-41081222,03-41471084,kpb_tmnmelawati@rmp.gov.my,TIADA,
541,BALAI ,BALAI POLIS PANDAMARAN,JALAN POLIS ,42000,PELABUHAN  ,SELANGOR,03-31671303,03-3167 9740,kpb_pandamaran@rmp.gov.my,TIADA,
542,BALAI ,BALAI POLIS PELABUHAN KLANG,JALAN PERSIARAN RAJA MUDA MUSA,42000,PELABUHAN ,SELANGOR,03-31686222,03-31659231,kpb_Pklang@rmp.gov.my,POLIS BALAI PELABUHAN KLANG,
543,BALAI,BALAI POLIS KLANG,JALAN GEDUNG RAJA ABDULLAH,41560,KLANG ,SELANGOR,03-33767301,TIADA,kpb_klang@rmp.gov.my,TIADA,
544,BALAI,BALAI POLIS PULAU KETAM,JALAN MERDEKA,42940,KLANG,SELANGOR,03-31104222,03-31104458,kpb_pketam@rmp.gov.my,TIADA,
545,BALAI KOMUNITI,BALAI POLIS SENTOSA,"NO.23, TING BAWAH, JLN TEMENGGUNG 1/KS7, TAMAN SENTOSA PERDANA",41200,KLANG ,SELANGOR,03-3324 9922,TIADA,TIADA,TIADA,
546,BALAI KOMUNITI,BALAI POLIS BUKIT TINGGI,"NO. 35, LORONG BATU, NILAM 34/2, BANDAR BUKIT TINGGI 2",41200,KLANG ,SELANGOR,03-33249922,TIADA,TIADA,TIADA,
547,BALAI,BALAI POLIS BANTING,JALAN SULTAN ALAM SHAH,42700,BANTING,SELANGOR,03-31872222 / 355,SAMA IPD,kpb_banting@rmp.gov.my,TIADA,
548,BALAI,BALAI POLIS SUNGAI JAROM,JALAN SUNGAI BUAYA KG SUNGAI JENJAROM,42600,SG JAROM,SELANGOR,03-31913222,03-31914870,kpb_sgjarum@rmp.gov.my,TIADA,
549,BALAI,BALAI POLIS TELOK PANGLIMA GARANG,"NO 14, JALAN TEMENGGONG, TAMAN DESA WIRA.",42500,TELOK P. GARANG,SELANGOR,03-31227222,03-31227695,kpb_tpgarang@rmp.gov.my,TIADA,
550,BALAI,BALAI POLIS TANJUNG SEPAT,JALAN MORIB SEPANG,42800,TANJUNG SEPAT,SELANGOR,03-31974222,03-31972054,kpb_tsepat@rmp.gov.my,TIADA,
551,BALAI,BALAI POLIS KUALA SELANGOR,BALAI POLIS KUALA SELANGOR,45000,KUALA SELANGOR,SELANGOR,03-32891222,03-32894969,kpb_kselangor@rmp.gov,TIADA,
552,BALAI,BALAI POLIS BESTARI JAYA,BALAI POLIS BESTARI JAYA,45600,BESTARI JAYA,SELANGOR,03-32719222,03-32719222,kpb_bjaya@yahoo.com,TIADA,
553,BALAI,BALAI POLIS TANJONG KARANG,BALAI POLIS TANJONG KARANG,45500,TANJONG KARANG,SELANGOR,03-32698222,03-32698222,kpb_tkarang@rmp.gov.my,TIADA,
554,BALAI,BALAI POLIS JERAM,BALAI POLIS KUALA SELANGOR,45800,JERAM,SELANGOR,03-32647222,03-32647222,kpb_jeram@rmp.gov,TIADA,
555,BALAI,BALAI POLIS BANDAR BARU SALAK TINGGI,BANDAR BARU SALAK TINGGI,43900,SEPANG,SELANGOR,03-87774484,03-87063317,kpb_bbrsalaktinggi@rmp.gov.my,Balai Bbst Ipd Sepang,
556,BALAI,BALAI POLIS CYBERJAYA,"JALAN CYBER POINT 5, CYBERJAYA",63000,SEPANG,SELANGOR,03-83182222,03-83185766,kpb_cyberjaya@rmp.gov.my,TIADA,
557,BALAI,BALAI POLIS DATO' ABU BAKAR BAGINDA,BALAI POLIS DATO' ABU BAKAR BAGINDA,43900,SEPANG,SELANGOR,03-89262103,03-89268410,kpb_datoabubakarbaginda@rmp.gov.my,TIADA,
558,BALAI,BALAI POLIS DENGKIL,JALAN AYER HITAM,43800,DENGKIL,SELANGOR,03-87686222,03-87687014,kpb_dengkil@rmp.gov.my,TIADA,
559,BALAI,BALAI POLIS PUTRA PERDANA,"JALAN UTAMA PUTRA PRIMA, TAMAN PUTRA PRIMA",47100,PUCHONG,SELANGOR,03-80604222,03-80600146,kpb_pperdana@rmp.gov.my,TIADA,
560,BALAI,BALAI POLIS SEPANG,JALAN PEKAN SEPANG LAMA,43900,SEPANG,SELANGOR,03-31421222,03-31421720,kpb_sepang@rmp.gov.my,TIADA,
561,BALAI,BALAI POLIS SG. PELEK,BALAI POLIS SG. PELEK,43950,SEPANG,SELANGOR,03-31411222,03-31421173,kpb_sgpelek@rmp.gov.my,TIADA,
562,BALAI,BALAI POLIS BANDAR KINRARA,JALAN BK 5 BANDAR KINRARA,47180,PUCHONG,SELANGOR,03-80742214,03-80713070,kpb_kinrara@rmp.gov.my,TIADA,
563,BALAI,BALAI POLIS PUCHONG JAYA,JALAN KENARI 12,47170,PUCHONG,SELANGOR,03-80762222,03-80753467,kpb_pjaya@rmp.gov.my,POLIS PUCHONG JAYA,
564,BALAI,BALAI POLIS SERI KEMBANGAN,JALAN RAYA 1  SERI KEMBANGAN,43300,SERI KEMBANGAN,SELANGOR,03-89486122,03-89423523,kpb_skembangan@rmp.gov.my,TIADA,
565,BALAI,BALAI POLIS SERDANG,JALAN 18/30 TAMAN SERI SERDANG,43300,SERI KEMBANGAN,SELANGOR,03-89482222,03-89480639,balaipolisserdang@gmail.com,TIADA,
566,BALAI,BALAI POLIS BANDAR BARU KLANG,"NO:32G, JALAN TIARA 2A/KU1",41150,KLANG,SELANGOR,03-33412222,03-33410534,bandarbaru42@gmail.com,TIADA,
567,BALAI,BALAI POLIS BUKIT RAJA,"NO:1 & 3, JALAN INANG 5, OFF JALAN HJ SIRAT",41059,BANDAR BUKIT RAJA,SELANGOR,03-33452222,03-33416364,balaibukitraja@yahoo.com                                     omar ibrahim@rmp.gov.my,TIADA,
568,BALAI,BALAI POLIS KAPAR,"BATU 10, JALAN KAPAR, KAPAR",42200,KLANG,SELANGOR,03-32508222,03-32502793, kpb_kapar@rmp.gov.my,TIADA,
569,BALAI,BALAI POLIS MERU,"NO:40, JALAN PONAK KU8, PEKAN MERU",41050,KLANG,SELANGOR,03-33922222,03-33920894,balaimeruku@gmail.com,TIADA,
570,BALAI,BALAI POLIS BANDAR SULTAN SULEIMAN,"TB9, BLOK 27, PANGSAPURI PKNS, BANDAR SULTAN SULEIMAN",42000,PELABUHAN KLANG,SELANGOR,03-31767622,03-31760794,balaibss@yahoo.com,TIADA,
571,BALAI,BALAI POLIS BANDAR SUNGAI KAPAR,"NO:39 & 41, JALAN HARAPAN 3A/KU7,TAMAN SUNGAI KAPAR INDAH, KAPAR",42000,KLANG,SELANGOR,03-32912222,-,balai_ski@yahoo.com,TIADA,
572,BALAI,BALAI POLIS SEKSYEN 9,PERSIARAN KAYANGAN SEKSYEN 9,40100,SHAH ALAM,SELANGOR ,03-55202244, TIADA,zaifulnizam@rmp.gov.my,TIADA,
573,BALAI,BALAI POLIS BUKIT JELUTONG ,"JALAN ASTAKA U8/M, BUKIT JELUTONG SEKSYEN U8",40150,SHAH ALAM,SELANGOR ,03-78473022,TIADA,kpb_bktjelutong @rmp.gov.my,TIADA,
574,BALAI,BALAI POLIS TAMAN SERI MUDA SHAH ALAM,"JALAN ABADI 25/58, SEKSYEN 25,",40400,SHAH ALAM,SELANGOR ,03-51216872,TIADA,kpbsrimuda@gmail.com,TIADA,
575,BALAI,BALAI POLIS SEKSYEN 6,"JALAN NURI 6/1, SEKSYEN 6",40000,SHAH ALAM,SELANGOR ,03-55194622,TIADA,bohariehsan@rmp_gov.my,TIADA,
576,BALAI,BALAI POLIS KG. BARU SUBANG,JALAN TUDM KG. BARU SUBANG,40150,SHAH ALAM,SELANGOR,03-78462322,03-78421569,kpd_sgbuloh@rmp.gov.my,TIADA,
577,BALAI,BALAI POLI SUNGAI BULOH,JALAN BESAR KG. BARU SG. BULOH,47000,SUNGAI BULOH,SELANGOR,03-61561222,TIADA,hafizullah@rmp.gov.my,TIADA,
578,BALAI,BALAI POLIS SUNGAI PELONG,"BATU 16, JALAN KUALA SELANGOR",40160,KUALA SELANGOR,SELANGOR,03-60383322,03-60382597,kpb_sgpelong@rmp.gov.my,TIADA,
579,BALAI,BALAI POLIS KUANG,"JALAN STESYEN, PEKAN KUANG",48050,RAWANG,SELANGOR,03-60371222,03-60371161,kpb_kuang@rmp.gov.my,TIADA,
580,BALAI,BALAI POLIS SAUJANA UTAMA,"JALAN DAHLIA 2,",47000,SUNGAI BULOH,SELANGOR,03-60382222,03-60382469,kpb_saujanautama@rmp.gov.my,TIADA,
581,BALAI,BALAI POLIS SUNGAI AIR TAWAR,"BALAI POLIS SUNGAI AIR TAWAR, 45100 SUNGAI AIR TAWAR SABAK BERNAM, SELANGOR.",45100,SUNGAI AIR TAWAR,SELANGOR,03-32136222,03-32138704,TIADA,TIADA,
582,BALAI,BALAI POLIS SABAK BERNAM,"BALAI POLIS SABAK BERNAM, 45200 SABAK BERNAM SELANGOR.",45200,SABAK BERNAM,SELANGOR,03-32162222,03-32162814,TIADA,TIADA,
583,BALAI,BALAI POLIS SUNGAI BESAR,"BALAI POLIS SUNGAI BESAR, IPD SABAK BERNAM, 45300 SUNGAI BESAR SELANGOR.",45300,SUNGAI BESAR,SELANGOR,03-32242222,03-32245788,kpb_sgbesar@rmp.gov.my,TIADA,
584,BALAI,BALAI POLIS SEKINCHAN,"BALAI POLIS SEKINCHAN, 45400 SEKINCHAN SELANGOR.",45400,SEKINCHAN,SELANGOR,03-32410222,03-32416270,kpb_sekinchan@rmp.gov.my,TIADA,
585,BALAI,BALAI POLIS KUALA KUBU BHARU,"BALAI POLIS KUALA KUBU BHARU, ",44000,KUALA KUBU BHARU,SELANGOR,03-60641222,03-60645640,kpbkkb@rmp gov.my,TIADA,
586,BALAI,BALAI POLIS KALUMPANG,BALAI POLIS KALUMPANG ,44100,KERLING,SELANGOR,03-60491222,03-60491222,kpbkalumpang@rmp gov.my,TIADA,
587,BALAI,BALAI POLIS SERENDAH,BALAI POLIS SERENDAH,48200,SERENDAH,SELANGOR,03-60811222,03-60811222,kpbserendah@rmp gov.my,TIADA,
588,BALAI,BALAI POLIS HULU BERNAM,BALAI POLIS HULU BERNAM ,35900,HULU BERNAM,SELANGOR,05-4596389,05-4582411,kpbulubernam@rmp.gov.my,TIADA,
589,BALAI,BALAI POLIS KERLING,BALAI POLIS KERLING,44100,KERLING,SELANGOR,03-60481222,03-60481192,yahayasidek@rmp gov.my,TIADA,
590,BALAI,BALAI POLIS HULU YAM BHARU,BALAI POLIS HULU YAM BHARU,44300,BATANG KALI,SELANGOR,03-60751233,03-60752379,kpbhyambaru@rmp gov.my,TIADA,
591,BALAI,BALAI POLIS GEDANGSA,BALAI POLIS GEDANGSA,44020,HULU SELANGOR,SELANGOR,03-60461372,03-60461372,idris@rmp gov.my,TIADA,
592,BALAI,BALAI POLIS BATANG KALI,BALAI POLIS BATANG KALI,44300,BATANG KALI,SELANGOR,03-60573322,03-60574204,kpbbtgkali@rmp gov.my,TIADA,
593,BALAI,BALAI POLIS GOHTONG JAYA,BALAI POLIS GOHTONG JAYA,69000,GENTING HIGHLAND,SELANGOR,03-61002222,03-61002222,kpbgohtongjaya@rmp gov.my,TIADA,
594,BALAI,BALAI POLIS RASA,BALAI POLIS RASA,44200,HULU SELANGOR,SELANGOR,03-60573222,03-60573222,kpbrasa@rmp gov.my,TIADA,
595,BALAI,BALAI POLIS BUKIT SENTOSA,BALAI POLIS BUKIT SENTOSA,48300,RAWANG,SELANGOR,03-60282222,03-60285264,bpbktsentosa@rmp gov.my,TIADA,
596,BALAI,KELANA JAYA,JALAN SS 6/3,47301,PETALING JAYA,SELANGOR,03 - 7806 2222,03-78040548,kpb_kjaya@rmp.gov.my,BALAI POLIS KELANA JAYA,
597,BALAI,KOTA DAMANSARA,JALAN PJU 5/14,47810,PETALING JAYA,SELANGOR,03 - 61421222,03-61418520,kpb_kdamansara@rmp.gov.my,BALAI POLIS KOTA DAMANSARA,
598,BALAI,SG. WAY,JLN SS 9A/1 SERI SETIA,47300,PETALING JAYA,SELANGOR,03 - 78752222,03-78749076,kpb_sgway@rmp.gov.my,BALAI POLIS SG. WAY,
599,BALAI,LTSAAS,JALAN LAPANGAN TERBANG,47200,PETALING JAYA,SELANGOR,03 - 78426054,03-78474122,kpb_ltsaas@rmp.gov.my,TIADA,
600,BALAI,DAMANSARA,JALAN SS 21/60 DAMANSARA UTAMA,47400,PETALING JAYA,SELANGOR,03 - 77222222,03-77263359,kpb_damansara@rmp.gov.my,BALAI POLIS DAMANSARA,
601,BALAI,SRI DAMANSARA,JALAN PJU 10/2A,47830,PETALING JAYA,SELANGOR,03 - 61412222,03-61413200,kpb_sridamansara@rmp.gov.my,POLIS BALAI SRI DAMANSARA,
602,BALAI,PETALING JAYA,JALAN PENCHALA,46050,PETALING JAYA,SELANGOR,03 - 79562253,03-79567153,kpb_pj@rmp.gov.my,POLIS BALAI PETALING JAYA,
603,BALAI,SEA PARK,JALAN SS 2/60,47300,PETALING JAYA,SELANGOR,03 - 78742222,03-78736539,kpb_seapark@rmp.gov.my,POLIS BALAI SEA PARK,
604,BALAI,BALAI POLIS AEROPOLIS,"BALAI POLIS AEROPOLIS
JALAN MASJID KLIA",64000,KLIA,SELANGOR,03-87768930,03-87872222,adminaeropolis_klia@rmp.gov.my,BALAI POLIS KLIA,
605,BALAI,BALAI POLIS MTB,BALAI POLIS MTB,64000,KLIA,SELANGOR,03-87768208,03-87873593,adminmtb_klia@rmp.gov.my,TIADA,
606,BALAI,BALAI POLIS KLIA2,BALAI POLIS KLIA 2 ARAS 2 KETIBAAN DALAM NEGERI,64000,KLIA,SELANGOR,387785333,03-87873909,tadbirklia2@rmp.gov.my,TIADA,
607,BALAI,BALAI POLIS BANDAR SUNWAY,JLN PJS 11/28A,46150,BANDAR SUNWAY,SELANGOR,03-56382122,03-56310122,Kpb_bsunway@rmp.gov.my,TIADA,
608,BALAI,BALAI POLIS BUKIT PUCHONG,"NO.31-34 JLN BPU 8, BANDAR PUCHONG UTAMA",47100,PUCHONG,SELANGOR,03-80612222,03-80631959,Kpb_bktpuchong @ rmp.gov.my,TIADA,
609,BALAI,BALAI POLIS USJ 8,JLN PERSIARAN KEWAJIPAN,47610,SUBANG JAYA,SELANGOR,03-78627289,03-56319815,Kpb_usj8@ rmp.gov.my,TIADA,
610,BALAI,BALAI POLIS PUTRA HEIGHT,NO.20 JLN PUTRA BAHAGIA 8/4B,47650,SUBANG JAYA,SELANGOR,03-51929942,03-51913411,Kpb_pheight @ rmp.gov.my,TIADA,
611,BALAI,BALAI POLIS SUBANG JAYA,JLN SS17/2,47500,SUBANG JAYA,SELANGOR,03-56332222,03-56332917,Salmin@ rmp.gov.my,TIADA,
612,BALAI,BALAI POLIS KUANTAN,BALAI POLIS KUANTAN JALAN MAHKOTA,25000,KUANTAN,PAHANG,09-5132222,09-5130454,kpb_kuantan@rmp.gov.my,TIADA,
613,BALAI,BALAI POLIS BESERAH,BALAI POLIS BESERAH ,26100,KUANTAN,PAHANG,09-5447222,09-5447222,kpb_beserah@rmp.gov.my,TIADA,
614,BALAI,BALAI POLIS GAMBANG,BALAI POLIS GAMBANG,26300,KUANTAN,PAHANG,09-5483222,09-5483222,kpb_gambang@rmp.gov.my,TIADA,
615,BALAI,BALAI POLIS JAYA GADING,BALAI POLIS JAYA GADING,25150,KUANTAN,PAHANG,09-5384222,09-5384222,kpb_jayagading@rmp.gov.my,TIADA,
616,BALAI,BALAI POLIS PANCHING,BALAI POLIS PANCHING,26090,KUANTAN,PAHANG,09-5431222,-,kpb_panching@rmp.gov.my,TIADA,
617,BALAI,BALAI POLIS SUNGAI LEMBING,BALAI POLIS SUNGAI LEMBING,26200,KUANTAN,PAHANG,09-5411222,-,kpb_sglembing@rmp.gov.my,TIADA,
618,BALAI,BALAI POLIS AIR PUTIH,BALAI POLIS AIR PUTIH,25200,KUANTAN,PAHANG,09-5669099,-,kpb_airputih@rmp.gov.my,TIADA,
619,BALAI,BALAI POLIS PEKAN,BALAI POLIS PEKAN,26600,PEKAN,PAHANG,09-4221222,09-4225815,kpb_pekan@rmp.gov.my,TIADA,
620,BALAI,BALAI POLIS NENASI,BALAI POLIS NENASI,26680,PEKAN,PAHANG,09-4181222,09-4181222,TIADA,TIADA,
621,BALAI,BALAI POLIS PALOH INAI,BALAI POLIS PALOH INAI,26650,PEKAN,PAHANG,09-4291222,09-4291222,TIADA,TIADA,
622,BALAI,BALAI POLIS CHINI,BALAI POLIS CHINI,26690,PEKAN,PAHANG,09-4566222,09-4566222,kpb_chini@rmp.gov.my,TIADA,
623,BALAI,BALAI POLIS MELATI,BALAI POLIS MELATI,26900,BANDAR 13 BANDAR TUN ABDUL RAZAK,PAHANG,09-453475,TIADA,kpb_melati@rmp.gov.my,TIADA,
624,BALAI,BALAI POLIS TUN RAZAK,BALAI POLIS TUN RAZAK,26900,BANDAR TUN RAZAK ROMPIN,PAHANG,09-4458222,TIADA,kpb_tunrazak@rmp.gov.my,TIADA,
625,BALAI,BALAI POLIS KUALA ROMPIN,BALAI POLIS KUALA ROMPIN,26800,KUALA ROMPIN,PAHANG,09-4145222,TIADA,kpb_rompin@rmp.gov.my,TIADA,
626,BALAI,BALAI POLIS MUADZAM SHAH,BALAI POLIS MUADZAM SHAH,26700,MUADZAM SHAH ROMPIN,PAHANG,09-4522222,09-4522222,kpb_muadzamshah@rmp.gov.my,Balai Polis Muadzam Shah,
627,BALAI,BALAI POLIS BUKIT IBAM,BALAI POLIS BUKIT IBAM,26700,ROMPIN,PAHANG,09-4585222,09-4585222,kpb_bktibam@rmp.gov.my,TIADA,
628,BALAI,BALAI POLIS TANJUNG GEMOK,BALAI POLIS TANJUNG GEMOK,26820,ROMPIN,PAHANG,09-4132999,TIADA,kpb_tjggemok@rmp.gov.my,TIADA,
629,BALAI,BALAI POLIS PULAU TIOMAN,BALAI POLIS PULAU TIOMAN,26800,PULAU TIOMAN,PAHANG,09-4191167,TIADA,kpb_ptioman@rmp.gov.my,TIADA,
630,BALAI,BALAI POLIS CHENDERAWASIH,BALAI POLIS CHENDERAWASIH,26700,ROMPIN,PAHANG,09-4372222,TIADA,kpb_chenderawasih@rmp.gov.my,TIADA,
631,BALAI,BALAI POLIS KOTA BAHAGIA,BALAI POLIS KOTA BAHAGIA,26700,MUADZAM SHAH ROMPIN,PAHANG,09-4524222,TIADA,kpb_kbahasia@rmp.gov.my,TIADA,
632,BALAI,BALAI POLIS JERANTUT,BALAI POLIS JERANTUT,27000,JERANTUT,PAHANG,09-2662222,09-2669306,kpb_jerantut@rmp.gov.my,Polis Daerah Jerantut,
633,BALAI,BALAI POLIS BATU BALAI,BALAI POLIS BATU BALAI,27030,JERANTUT,PAHANG,09-2663222,TIADA,TIADA,Polis Daerah Jerantut,
634,BALAI,BALAI POLIS KUALA TEMBELING,BALAI POLIS KUALA TEMBELING,27020,JERANTUT,PAHANG,09-3086282,TIADA,TIADA,Polis Daerah Jerantut,
635,BALAI,BALAI POLIS TEMERLOH,BALAI POLIS TEMERLOH,28000,TEMERLOH,PAHANG,09-2963375,09-2963375,kpb_temerloh@rmp.gov.my,Polis Daerah Temerloh,
636,BALAI,BALAI POLIS MENTAKAB,BALAI POLIS MENTAKAB,28400,TEMERLOH,PAHANG,09-2771222,09-2771523,kpb_mentakab@rmp.gov.my,TIADA,
637,BALAI,BALAI POLIS KERDAU,BALAI POLIS KERDAU,28010,TEMERLOH,PAHANG,09-2846222,09-2846222,kpd_kerdau@rmp.gov.my,TIADA,
638,BALAI,BALAI POLIS LANCHANG,BALAI POLIS LANCHANG,28500,TEMERLOH,PAHANG,09-2803222,09-2803222,kpb_lanchang@rmp.gov.my,TIADA,
639,BALAI,BALAI POLIS KUALA KRAU,BALAI POLIS KUALA KRAU,28050,TEMERLOH,PAHANG,09-2861222,09-2861222,kpb_kkrau@rmp.gov.my,TIADA,
640,BALAI,BALAI POLIS MARAN,BALAI POLIS MARAN,26500,MARAN,PAHANG,09-4771222,09-4771222,kpb_maran@rmp.gov.my,TIADA,
641,BALAI,BALAI POLIS BANDAR JENGKA,BALAI POLIS BANDAR JENGKA,26400,BANDAR JENGKA MARAN,PAHANG,09-4662452,TIADA,kpb_bdrjengka@rmp.gov.my,TIADA,
642,BALAI,BALAI POLIS CHENOR,BALAI POLIS CHENOR,28100,MARAN,PAHANG,09-2995222,TIADA,kpb_chenor@rmp.gov.my,TIADA,
643,BALAI,BALAI POLIS PEKAN AWAH,BALAI POLIS PEKAN AWAH,28030,MARAN,PAHANG,09-2986222,TIADA,kpb_pekanawah@rmp.gov.my,TIADA,
644,BALAI,BALAI POLIS SRI JAYA,BALAI POLIS SRI JAYA,26500,SRI JAYA MARAN,PAHANG,09-4789222,TIADA,kpb_srijaya@rmp.gov.my,TIADA,
645,BALAI,BALAI POLIS SUNGAI JERIK,BALAI POLIS SUNGAI JERIK,27080,MARAN,PAHANG,09-4662222,TIADA,kpb_sgjerik@rmp.gov.my,TIADA,
646,BALAI,BALAI POLIS TRIANG,BALAI POLIS BANDAR 32 BERA  TRIANG,28040,TRIANG,PAHANG,09-2555843,TIADA,kpb_triang@rmp.gov.my,TIADA,
647,BALAI,BALAI POLIS KEMAYAN,BALAI POLIS KEMAYAN,28380,KEMAYAN,PAHANG,09-2409222,TIADA,kpb_kemayan@rmp.gov.my,TIADA,
648,BALAI,BALAI POLIS MENGKUANG,BALAI POLIS MENGKUANG,28340,MENGKUANG,PAHANG,09-2437222,TIADA,kpb_mengkuang@rmp.gov.my,TIADA,
649,BALAI,BALAI POLIS MENGKARAK,BALAI POLIS MENGKARAK,28200,MENGKARAK,PAHANG,09-2445222,TIADA,kpb_mengkarak@rmp.gov.my,TIADA,
650,BALAI,BALAI POLIS KERAYONG,BALAI POLIS KERAYONG,28300,BERA,PAHANG,09-2555843,TIADA,kpb_triang@rmp.gov.my,TIADA,
651,BALAI,BALAI POLIS BANDAR 32 BERA ,BALAI POLIS BANDAR 32 BERA,28040,TRIANG,PAHANG,09-2461222,TIADA,kpb_bandar32@rmp.gov.my,TIADA,
652,BALAI,BALAI POLIS KUALA LIPIS,BALAI POLIS KUALA LIPIS,27200,KUALA LIPIS,PAHANG,09-3122222,09-3122510,kpb.klipis@rmp.gov.my,Polis Daerah Lipis,
653,BALAI,BALAI POLIS PENJOM,BALAI POLIS PENJOM,27200,KUALA LIPIS,PAHANG,09-3227346,09-3122510,kpbpenjom@rmp.gov.my,Polis Daerah Lipis,
654,BALAI,BALAI POLIS PADANG TENGKU,BALAI POLIS PADANG TENGKU,27100,KUALA LIPIS,PAHANG,09-3291222,09-3291222,kpbpdgtengku@rmp.gov.my,Polis Daerah Lipis,
655,BALAI,BALAI POLIS BENTA,BALAI POLIS BENTA,27300,KUALA LIPIS,PAHANG,09-3238222,09-3238222,kpbbenta@rmp.gov.my,Polis Daerah Lipis,
656,BALAI,BALAI POLIS MERAPOH,BALAI POLIS MERAPOH,27210,KUALA LIPIS,PAHANG,09-9122222,09-9122222,kpbmerapoh@rmp.gov.my,Polis Daerah Lipis,
657,BALAI,BALAI POLIS SUNGAI KOYAN,BALAI POLIS SUNGAI KOYAN,27200,KUALA LIPIS,PAHANG,09-3401366,09-3401366,kpbsgkoyan@rmp.gov.my,Polis Daerah Lipis,
658,BALAI,BALAI POLIS RAUB,BALAI POLIS RAUB,27600,RAUB,PAHANG,09-3562003,09-3562003,kpb_raub@rmp.gov.my,TIADA,
659,BALAI,BALAI POLIS BUKIT FRASER,BALAI POLIS BUKIT FRASER,27600,RAUB,PAHANG,09-3622222,09-3697499,kpb_bktfraser@rmp.gov.my,TIADA,
660,BALAI,BALAI POLIS CHEROH,BALAI POLIS CHEROH PEKAN CHEROH,27620,CHEROH PEKAN CHEROH RAUB,PAHANG,09-3697222,09-3697222,kpb_cheroh@rmp.gov.my,TIADA,
