date,title,link,link_opt,content
15 Okt 2010,Ucapan Bajet 2011,https://www.bnm.gov.my/-/ucapan-bajet-2011,https://www.bnm.gov.my/c/portal/update_language?p_l_id=185&redirect=/-/ucapan-bajet-2011&languageId=ms_MY,"









Reading:
Ucapan Bajet 2011

  Share:




    Shares
  




















Ucapan Bajet 2011
Tarikh Siaran:   15 Okt 2010





Ucapan Bajet 2011 oleh Dato' Seri Mohd. Najib Tun Abdul Razak, Perdana Menteri dan Menteri Kewangan. Klik pautan di bawah untuk muat turun.
Ucapan Bajet 2011  &  Lampiran.
© 2024 Bank Negara Malaysia. All rights reserved.





"
13 Okt 2010,Baru dikemaskini: Individu dikehendaki oleh Bank Negara Malaysia berhubung kes pengambilan deposit tanpa lesen,https://www.bnm.gov.my/-/baru-dikemaskini-individu-dikehendaki-oleh-bank-negara-malaysia-berhubung-kes-pengambilan-deposit-tanpa-lesen,https://www.bnm.gov.my/c/portal/update_language?p_l_id=185&redirect=/-/baru-dikemaskini-individu-dikehendaki-oleh-bank-negara-malaysia-berhubung-kes-pengambilan-deposit-tanpa-lesen&languageId=ms_MY,"









Reading:
Baru dikemaskini: Individu dikehendaki oleh Bank Negara Malaysia berhubung kes pengambilan deposit tanpa lesen

  Share:




    Shares
  




















Baru dikemaskini: Individu dikehendaki oleh Bank Negara Malaysia berhubung kes pengambilan deposit tanpa lesen
Tarikh Siaran:   13 Okt 2010





Bank Negara Malaysia menawarkan ganjaran kepada orang ramai yang memberikan maklumat tepat yang membawa kepada penangkapan individu-individu tersenarai yang disyaki terlibat dalam kes pengambilan deposit tanpa lesen di bawah Akta Bank dan Institusi-institusi Kewangan 1989 dan/atau kes pengubahan wang haram di bawah Akta Pencegahan Pengubahan Wang Haram dan Pencegahan Pembiayaan Keganasan 2001.

Klik disini untuk maklumat lanjut
© 2024 Bank Negara Malaysia. All rights reserved.





"
21 Sep 2010,Terbitan terbaharu: 'Circular on Issuance of Special Employment Pass for Islamic Finance Expatriates under the Malaysia International Islamic Financial Centre (MIFC) Initiative',https://www.bnm.gov.my/-/terbitan-terbaharu-circular-on-issuance-of-special-employment-pass-for-islamic-finance-expatriates-under-the-malaysia-international-islamic-financial-centre-mifc-initiative-,https://www.bnm.gov.my/c/portal/update_language?p_l_id=185&redirect=/-/terbitan-terbaharu-circular-on-issuance-of-special-employment-pass-for-islamic-finance-expatriates-under-the-malaysia-international-islamic-financial-centre-mifc-initiative-&languageId=ms_MY,"









Reading:
Terbitan terbaharu: 'Circular on Issuance of Special Employment Pass for Islamic Finance Expatriates under the Malaysia International Islamic Financial Centre (MIFC) Initiative'

  Share:




    Shares
  




















Terbitan terbaharu: 'Circular on Issuance of Special Employment Pass for Islamic Finance Expatriates under the Malaysia International Islamic Financial Centre (MIFC) Initiative'
Tarikh Siaran:   21 Sep 2010





Pekeliling mengenai 'Circular on Issuance of Special Employment Pass for Islamic Finance Expatriates under the Malaysia International Islamic Financial Centre (MIFC) Initiative' kini boleh dimuat turun.
© 2024 Bank Negara Malaysia. All rights reserved.





"
26 Ogos 2010,Garis Panduan mengenai 'Introduction of New Products for Insurance Companies and Takaful Operators' kini boleh dimuat turun,https://www.bnm.gov.my/-/garis-panduan-mengenai-introduction-of-new-products-for-insurance-companies-and-takaful-operators-kini-boleh-dimuat-turun,https://www.bnm.gov.my/c/portal/update_language?p_l_id=185&redirect=/-/garis-panduan-mengenai-introduction-of-new-products-for-insurance-companies-and-takaful-operators-kini-boleh-dimuat-turun&languageId=ms_MY,"









Reading:
Garis Panduan mengenai 'Introduction of New Products for Insurance Companies and Takaful Operators' kini boleh dimuat turun

  Share:




    Shares
  




















Garis Panduan mengenai 'Introduction of New Products for Insurance Companies and Takaful Operators' kini boleh dimuat turun
Tarikh Siaran:   26 Ogos 2010





Garis Panduan mengenai 'Introduction of New Products for Insurance Companies and Takaful Operators' kini boleh didapati di laman sesawang kami. Dokumen tersebut (dalam format PDF) boleh dimuat turun melalui pautan di bawah:

Pautan Muat Turun
© 2024 Bank Negara Malaysia. All rights reserved.





"
25 Ogos 2010,Jadual Perbandingan untuk Pembiayaan Mikro baru dikemaskini,https://www.bnm.gov.my/-/jadual-perbandingan-untuk-pembiayaan-mikro-baru-dikemaskini-1,https://www.bnm.gov.my/c/portal/update_language?p_l_id=185&redirect=/-/jadual-perbandingan-untuk-pembiayaan-mikro-baru-dikemaskini-1&languageId=ms_MY,"









Reading:
Jadual Perbandingan untuk Pembiayaan Mikro baru dikemaskini

  Share:




    Shares
  




















Jadual Perbandingan untuk Pembiayaan Mikro baru dikemaskini
Tarikh Siaran:   25 Ogos 2010





Jadual Perbandingan bagi Pembiayaan Mikro telah dikemaskini. Dokumen tersebut (dalam format PDF) boleh dimuat turun dari laman sesawang BNM.
© 2024 Bank Negara Malaysia. All rights reserved.





"
28 Jul 2010,Individuals Wanted by BNM -- Suspected for Committing Illegal Deposit Taking,https://www.bnm.gov.my/-/individuals-wanted-by-bnm-suspected-for-committing-illegal-deposit-taking,https://www.bnm.gov.my/c/portal/update_language?p_l_id=185&redirect=/-/individuals-wanted-by-bnm-suspected-for-committing-illegal-deposit-taking&languageId=ms_MY,"









Reading:
Individuals Wanted by BNM -- Suspected for Committing Illegal Deposit Taking

  Share:




    Shares
  




















Individuals Wanted by BNM -- Suspected for Committing Illegal Deposit Taking
Tarikh Siaran:   28 Jul 2010





        Artikel ini cuma terdapat dalam Bahasa Inggeris buat masa sekarang.        
© 2024 Bank Negara Malaysia. All rights reserved.





"
22 Jul 2010,Garis Panduan mengenai 'Guidelines on Financial Reporting for Insurers' kini boleh dimuat turun,https://www.bnm.gov.my/-/garis-panduan-mengenai-guidelines-on-financial-reporting-for-insurers-kini-boleh-dimuat-turun,https://www.bnm.gov.my/c/portal/update_language?p_l_id=185&redirect=/-/garis-panduan-mengenai-guidelines-on-financial-reporting-for-insurers-kini-boleh-dimuat-turun&languageId=ms_MY,"









Reading:
Garis Panduan mengenai 'Guidelines on Financial Reporting for Insurers' kini boleh dimuat turun

  Share:




    Shares
  




















Garis Panduan mengenai 'Guidelines on Financial Reporting for Insurers' kini boleh dimuat turun
Tarikh Siaran:   22 Jul 2010





Garis Panduan mengenai 'Guidelines on Financial Reporting for Insurers' kini boleh didapati di laman sesawang kami.
© 2024 Bank Negara Malaysia. All rights reserved.





"
15 Jul 2010,Lebih 1 juta orang melawat laman sesawang Bank Negara Malaysia,https://www.bnm.gov.my/-/lebih-1-juta-orang-melawat-laman-sesawang-bank-negara-malaysia,https://www.bnm.gov.my/c/portal/update_language?p_l_id=185&redirect=/-/lebih-1-juta-orang-melawat-laman-sesawang-bank-negara-malaysia&languageId=ms_MY,"









Reading:
Lebih 1 juta orang melawat laman sesawang Bank Negara Malaysia

  Share:




    Shares
  




















Lebih 1 juta orang melawat laman sesawang Bank Negara Malaysia
Tarikh Siaran:   15 Jul 2010





Lebih 1 juta orang melawati laman sesawang kami semenjak 1 Januari tahun ini. Sehingga 15 Julai 2010, sistem pemantauan kami menunjukkan seramai 1,002,795 pelawat unik mutlak (absolute unique visitors) telah melayari laman sesawang kami.
Berbanding tempoh yang sama tahun lepas, terdapat peningkatan jumlah pelawat sebanyak 18%. Manakala jumlah lawatan (visits) juga bertambah sebanyak 14%.
Pasukan Pengendali (Administrator Team) ingin mengucapkan setinggi-tinggi terima kasih kepada semua pengguna yang setia atas sokongan anda kepada kami. Kami berharap laman sesawang ini telah dapat memenuhi kehendak dan harapan anda semua.
Hubungi kami sekiranya terdapat kekurangan supaya kami dapat meningkatkan prestasi, demi memenuhi keperluan anda.
Sekali lagi, terima kasih kami ucapkan!

Prestasi semasa (1 Januari 2010 - 15 Julai 2010)







Prestasi terdahulu (1 Januari 2009 - 15 Julai 2009)








© 2024 Bank Negara Malaysia. All rights reserved.





"
15 Jul 2010,Garis Panduan mengenai 'Capital Adequacy Framework for Islamic Banks (CAFIB) - Disclosure Requirements (Pillar 3)' kini boleh dimuat turun,https://www.bnm.gov.my/-/garis-panduan-mengenai-capital-adequacy-framework-for-islamic-banks-cafib-disclosure-requirements-pillar-3-kini-boleh-dimuat-turun,https://www.bnm.gov.my/c/portal/update_language?p_l_id=185&redirect=/-/garis-panduan-mengenai-capital-adequacy-framework-for-islamic-banks-cafib-disclosure-requirements-pillar-3-kini-boleh-dimuat-turun&languageId=ms_MY,"









Reading:
Garis Panduan mengenai 'Capital Adequacy Framework for Islamic Banks (CAFIB) - Disclosure Requirements (Pillar 3)' kini boleh dimuat turun

  Share:




    Shares
  




















Garis Panduan mengenai 'Capital Adequacy Framework for Islamic Banks (CAFIB) - Disclosure Requirements (Pillar 3)' kini boleh dimuat turun
Tarikh Siaran:   15 Jul 2010





Garis Panduan mengenai 'Capital Adequacy Framework for Islamic Banks (CAFIB) - Disclosure Requirements (Pillar 3)' kini boleh didapati di laman sesawang kami.
 
© 2024 Bank Negara Malaysia. All rights reserved.





"
16 Jun 2010,Jualan Duit Syiling Peringatan,https://www.bnm.gov.my/-/jualan-duit-syiling-peringatan,https://www.bnm.gov.my/c/portal/update_language?p_l_id=185&redirect=/-/jualan-duit-syiling-peringatan&languageId=ms_MY,"









Reading:
Jualan Duit Syiling Peringatan

  Share:




    Shares
  




















Jualan Duit Syiling Peringatan
Tarikh Siaran:   16 Jun 2010





Sejarah kita dikenangi. Pencapaian kita diingati. Duit Syiling Peringatan Malaysia... Syiling untuk kenangan selamanya. Kini dijual - sementara stok masih ada. Kuantiti terhad.

Pautan
© 2024 Bank Negara Malaysia. All rights reserved.





"
04 Jun 2010,Pan-Asian CSD Alliance on improvement to post trade processing infrastructure,https://www.bnm.gov.my/-/pan-asian-csd-alliance-on-improvement-to-post-trade-processing-infrastructure,https://www.bnm.gov.my/c/portal/update_language?p_l_id=185&redirect=/-/pan-asian-csd-alliance-on-improvement-to-post-trade-processing-infrastructure&languageId=ms_MY,"









Reading:
Pan-Asian CSD Alliance on improvement to post trade processing infrastructure

  Share:




    Shares
  




















Pan-Asian CSD Alliance on improvement to post trade processing infrastructure
Tarikh Siaran:   04 Jun 2010





 
 
 
 
Artikel ini cuma terdapat dalam Bahasa Inggeris buat masa sekarang.
 
 
 
 
© 2024 Bank Negara Malaysia. All rights reserved.





"
20 Mei 2010,Garis Panduan & Surat Pekeliling BNM: Shariah Governance Framework for Islamic Financial Institutions,https://www.bnm.gov.my/-/garis-panduan-surat-pekeliling-bnm-shariah-governance-framework-for-islamic-financial-institutions-1,https://www.bnm.gov.my/c/portal/update_language?p_l_id=185&redirect=/-/garis-panduan-surat-pekeliling-bnm-shariah-governance-framework-for-islamic-financial-institutions-1&languageId=ms_MY,"









Reading:
Garis Panduan & Surat Pekeliling BNM: Shariah Governance Framework for Islamic Financial Institutions

  Share:




    Shares
  




















Garis Panduan & Surat Pekeliling BNM: Shariah Governance Framework for Islamic Financial Institutions
Tarikh Siaran:   20 Mei 2010





Garis Panduan mengenai ""Shariah Governance Framework for Islamic Financial Institutions"" telah dimuatkan dalam lama web ini.

Klik pautan disini untuk maklumat lanjut.
 
© 2024 Bank Negara Malaysia. All rights reserved.





"
23 Apr 2010,Maklum Balas Dialu-alukan Cadangan Rangka Kerja Perlindungan Motor Asas (Kemaskini: Hasil Perbincangan dan Maklum Balas Orang Ramai),https://www.bnm.gov.my/-/maklum-balas-dialu-alukan-cadangan-rangka-kerja-perlindungan-motor-asas-kemaskini-hasil-perbincangan-dan-maklum-balas-orang-ramai-,https://www.bnm.gov.my/c/portal/update_language?p_l_id=185&redirect=/-/maklum-balas-dialu-alukan-cadangan-rangka-kerja-perlindungan-motor-asas-kemaskini-hasil-perbincangan-dan-maklum-balas-orang-ramai-&languageId=ms_MY,"









Reading:
Maklum Balas Dialu-alukan Cadangan Rangka Kerja Perlindungan Motor Asas (Kemaskini: Hasil Perbincangan dan Maklum Balas Orang Ramai)

  Share:




    Shares
  




















Maklum Balas Dialu-alukan Cadangan Rangka Kerja Perlindungan Motor Asas (Kemaskini: Hasil Perbincangan dan Maklum Balas Orang Ramai)
Tarikh Siaran:   23 Apr 2010





Nota: Hasil Perbincangan dan Maklum Balas Orang Ramai Mengenai Cadangan Rangka Kerja Perlindungan Motor Pihak Ketiga

Berikutan pengumuman Kerajaan dalam Bajet 2010 mengenai keperluan untuk menyediakan akses yang mencukupi bagi perlindungan insurans motor pada harga yang berpatutan, Bank Negara Malaysia bersama-sama pihak berkuasa yang berkenaan kini sedang merumuskan satu skim untuk memberi perlindungan asas bagi kecederaan dan kematian pihak ketiga pada tahap yang berpatutan kepada orang ramai.

Bank Negara Malaysia telah mengadakan perundingan dengan persatuan-persatuan pengguna dan pengangkutan, Majlis Peguam Malaysia dan juga industri insurans bagi mendapatkan maklum balas awal mengenai prinsip panduan, objektif dan cadangan ciri skim yang masih dalam pertimbangan.
Kami juga ingin mendapatkan maklum balas yang serupa daripada orang ramai mengenai skim ini. Bersama-sama ini dilampirkan slaid pembentangan berserta nota-nota berkaitan untuk rujukan dan makluman. Kami amat menghargai sekiranya anda dapat mengemukakan pandangan dan maklum balas mengenai ""Cadangan Rangka Kerja Perlindungan Motor Asas"" ke pusat perhubungan kami selewat-lewatnya pada hari Jumaat, 14 Mei 2010.
Maklum balas yang diterima daripada semua pihak berkepentingan akan diberikan pertimbangan ke arah memperkemas cadangan yang masih dalam pertimbangan.
Bank Negara Malaysia
20 April 2010

Hasil Perbincangan dan Maklum Balas Orang Ramai Mengenai Cadangan Rangka Kerja Perlindungan Motor Pihak Ketiga 
Bank Negara Malaysia bersama-sama dengan Kementerian Kewangan telah selesai mengadakan sesi perbincangan awal mengenai cadangan rangka kerja perlindungan motor pihak ketiga dengan pihak berkepentingan yang utama pada bulan April 2010. Satu kertas perbincangan yang menjelaskan kewajaran bagi mencadangkan skim asas, prinsip panduan, objektif dan ciri umum yang sedang dalam pertimbangan telah disiarkan dalam laman sesawang BNM untuk membolehkan orang ramai memberikan maklum balas terhadap skim ini.
Pada akhir bulan Mei 2010, sebanyak 125 responden telah mengemukakan maklum balas melalui e-mel, memorandum atau surat kepada pengarang akhbar-akhbar nasional. Maklum balas telah diterima daripada orang ramai, persatuan pengguna, pengangkutan dan perniagaan, parti politik, ahli parlimen, Majlis Peguam dan peguam, serta syarikat insurans dan ejen insurans.
Beberapa isu telah dibangkitkan dalam maklum balas yang diterima. Kebanyakan daripada responden bersetuju bahawa paling utama dalam pembaharuan terhadap sistem insurans yang berkaitan dengan rangka kerja perlindungan motor pihak ketiga adalah untuk menangani isu kelewatan proses penyelesaian tuntutan insurans motor. Kebanyakan daripada mereka juga bersikap terbuka terhadap perlunya premium insurans motor diselaraskan secara beransur-ansur bagi menangani ketidaksejajaran harga, dan keperluan untuk beralih kepada sistem penentuan harga berdasarkan risiko. Mereka juga bersetuju bahawa langkah ini akan menggalakkan pemanduan yang selamat dan lebih bertanggungjawab, serta dapat memastikan adanya perlindungan insurans motor untuk jangka panjang, sambil merangsang daya saing dan meningkatkan kecekapan dalam kalangan syarikat insurans am dan pengendali takaful.
Kebanyakan responden juga menyuarakan kebimbangan mereka akan kos yang dijangka perlu ditanggung oleh Kerajaan untuk menubuhkan entiti baharu bagi mengawasi dan mengendalikan skim baharu ini. Berhubung dengan cadangan untuk mengehadkan tuntutan kematian dan kecederaan pihak ketiga, sebahagian daripada responden menyokong langkah menetapkan had tuntutan keseluruhan yang berpatutan, manakala sebahagian lagi berpendapat bahawa langkah membatasi hak serta menetapkan had bagi jumlah pampasan berkemungkinan menyebabkan mangsa kemalangan tidak mendapat pampasan yang setimpal.
Cadangan penggunaan sistem No-Fault-Liability (kedua-dua pihak yang terlibat dalam kemalangan layak mendapat pampasan) bagi menggantikan sistem sedia ada sebagai kaedah yang lebih saksama dalam memastikan mangsa kemalangan dibayar pampasan dengan segera juga dibangkitkan oleh beberapa kumpulan responden. Meskipun pihak yang menyokong skim ini menganggapnya sebagai penyelesaian bagi ketidakcekapan yang ada sekarang, pihak yang lain pula menyatakan bantahan mereka kerana berpendapat sistem ini tidak sesuai untuk dipraktikkan di Malaysia dan mungkin tidak memberikan pampasan yang setimpal.
Bank Negara Malaysia ingin mengucapkan terima kasih kepada semua pihak yang telah memberikan pandangan dan pendapat mereka. Kesemua maklum balas ini akan dipertimbangkan dan sesi perbincangan seterusnya dengan pihak berkepentingan akan diadakan untuk merumuskan penyelesaian yang holistik. Ini bagi memastikan terdapat perlindungan yang wajar bagi para pemandu dan pengguna jalan raya pada premium yang berpatutan.
Kajian semula yang akan dibuat merangkumi: usaha menyelesaikan isu berhubung dengan had pampasan keseluruhan yang wajar;  menambah baik sistem mahkamah yang sedia ada bagi menyelesaikan pertikaian; melaksanakan langkah tambahan secara berperingkat-peringkat untuk menghasilkan proses penyelesaian tuntutan keseluruhan yang lebih cekap; dan melaraskan premium secara beransur-ansur mengikut masa bagi mencerminkan kos insurans. Infrastruktur untuk menyokong rangka kerja ini akan terus dikaji bagi mengurangkan kos kepada Kerajaan. Kajian semula ini akan mengambil kira maklum balas membina yang telah diterima.
Selain itu, usaha yang gigih akan diambil untuk membuat penambahbaikan yang nyata terhadap keseluruhan proses penyelesaian tuntutan. Ini memerlukan sokongan padu daripada semua pihak berkepentingan yang berkaitan. Cadangan akhir rangka kerja perlindungan insurans motor Pihak Ketiga yang baharu dijangka dikemukakan kepada Kerajaan untuk pertimbangan pada bulan Disember 2010.
Bank Negara Malaysia
8 Julai 2010
© 2024 Bank Negara Malaysia. All rights reserved.





"
