date,title,link
30 Sep 2002,Pemakluman Terperinci bagi Rizab Antarabangsa pada akhir bulan Ogos 2002 : Nota Penerangan,https://www.bnm.gov.my/-/pemakluman-terperinci-bagi-rizab-antarabangsa-pada-akhir-bulan-ogos-2002-nota-penerangan
23 Sep 2002,Rizab Antarabangsa BNM pada 14 September 2002,https://www.bnm.gov.my/-/international-reserves-of-bnm-as-at-14-september-2002
09 Sep 2002,Rizab Antarabangsa BNM pada 30 Ogos 2002,https://www.bnm.gov.my/-/international-reserves-of-bnm-as-at-30-august-2002
30 Ogos 2002,Pemakluman Terperinci bagi Rizab Antarabangsa pada akhir bulan Julai 2002,https://www.bnm.gov.my/-/pemakluman-terperinci-bagi-rizab-antarabangsa-pada-akhir-bulan-julai-2002
29 Ogos 2002,Penerbitan Duit Syiling Peringatan Sempena 45 Tahun Merdeka,https://www.bnm.gov.my/-/penerbitan-duit-syiling-peringatan-sempena-45-tahun-merdeka
28 Ogos 2002,Perkembangan Monetari dan Kewangan dalam bulan Julai 2002,https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-julai-2002
21 Ogos 2002,Rizab Antarabangsa BNM pada 15 Ogos 2002,https://www.bnm.gov.my/-/international-reserves-of-bnm-as-at-15-august-2002
21 Ogos 2002,Perkembangan Ekonomi dan Kewangan Malaysia pada Suku Kedua 2002,https://www.bnm.gov.my/-/perkembangan-ekonomi-dan-kewangan-malaysia-pada-suku-kedua-2002
08 Ogos 2002,Rizab Antarabangsa BNM pada 31 Julai 2002,https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-31-julai-2002
05 Ogos 2002,"Upacara Menandatangani Perjanjian Peraturan Pembayaran Duahala di antara Bank Negara Malaysia dan Joint Stock Commercial Bank ""KYRGYZSTAN"" dan Memorandum Persefahaman di antara Bank Negara Malaysia dan National Bank of the Kyrgyz Republic",https://www.bnm.gov.my/-/upacara-menandatangani-perjanjian-peraturan-pembayaran-duahala-di-antara-bank-negara-malaysia-dan-joint-stock-commercial-bank-kyrgyzstan-dan-memorandum-persefahaman-di-antara-bank-negara-malaysia-dan-national-bank-of-the-kyrgyz-republic>Upacara Menandatangani Perjanjian Peraturan Pembayaran Duahala di antara Bank Negara Malaysia dan Joint Stock Commercial Bank KYRGYZSTAN
31 Jul 2002,Pemakluman Terperinci bagi Rizab Antarabangsa pada akhir bulan Jun 2002,https://www.bnm.gov.my/-/detailed-disclosure-of-international-reserves-as-at-end-june-2002-explanatory-notes
29 Jul 2002,Perkembangan Monetari dan Kewangan dalam bulan Jun 2002,https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-jun-2002
27 Jul 2002,Mesyuarat Gabenor-Gabenor Bank Pusat EMEAP Ketujuh,https://www.bnm.gov.my/-/mesyuarat-gabenor-gabenor-bank-pusat-emeap-ketujuh
22 Jul 2002,Rizab Antarabangsa BNM pada 15 Julai 2002,https://www.bnm.gov.my/-/international-reserves-of-bnm-as-at-15-july-2002
19 Jul 2002,Syarahan Umum oleh Penyandang Pertama Kerusi Tun Ismail Ali Universiti Malaya,https://www.bnm.gov.my/-/syarahan-umum-oleh-penyandang-pertama-kerusi-tun-ismail-ali-universiti-malaya
17 Jul 2002,"Sistem Pembayaran di Negara Anggota EMEAP - ""EMEAP Red Book""",https://www.bnm.gov.my/-/sistem-pembayaran-di-negara-anggota-emeap-emeap-red-book-
08 Jul 2002,Rizab Antarabangsa BNM pada 29 Jun 2002,https://www.bnm.gov.my/-/international-reserves-of-bnm-as-at-29-june-2002
28 Jun 2002,Perkembangan Monetari dan Kewangan dalam bulan Mei 2002,https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-mei-2002
28 Jun 2002,Pemakluman Terperinci bagi Rizab Antarabangsa pada akhir bulan Mei 2002 : Nota penerangan,https://www.bnm.gov.my/-/pemakluman-terperinci-bagi-rizab-antarabangsa-pada-akhir-bulan-mei-2002-nota-penerangan
21 Jun 2002,Rizab Antarabangsa BNM pada 14 Jun 2002,https://www.bnm.gov.my/-/international-reserves-of-bnm-as-at-14-june-2002
07 Jun 2002,Rizab Antarabangsa BNM pada 31 Mei 2002,https://www.bnm.gov.my/-/international-reserves-of-bnm-as-at-31-may-2002
04 Jun 2002,Pembangunan Usahawan Bumiputera dan Peranan ERF Sdn Bhd,https://www.bnm.gov.my/-/pembangunan-usahawan-bumiputera-dan-peranan-erf-sdn-bhd
31 Mei 2002,Pemakluman Terperinci bagi Rizab Antarabangsa pada akhir bulan April 2002 : Nota penerangan,https://www.bnm.gov.my/-/pemakluman-terperinci-bagi-rizab-antarabangsa-pada-akhir-bulan-april-2002-nota-penerangan
29 Mei 2002,Rangka Kerja Mudah Tunai untuk Rumah-rumah Diskaun,https://www.bnm.gov.my/-/rangka-kerja-mudah-tunai-untuk-rumah-rumah-diskaun
28 Mei 2002,Perkembangan Monetari dan Kewangan dalam bulan April 2002,https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-april-2002
22 Mei 2002,Perkembangan Ekonomi dan Kewangan Malaysia pada Suku Pertama 2002,https://www.bnm.gov.my/-/perkembangan-ekonomi-dan-kewangan-malaysia-pada-suku-pertama-2002
22 Mei 2002,Rizab Antarabangsa BNM pada 15 Mei 2002,https://www.bnm.gov.my/-/international-reserves-of-bnm-as-at-15-may-2002
08 Mei 2002,Rizab Antarabangsa BNM pada 30 Apr 2002,https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-30-apr-2002
30 Apr 2002,Pemakluman Terperinci bagi Rizab Antarabangsa pada akhir bulan Mac 2002,https://www.bnm.gov.my/-/pemakluman-terperinci-bagi-rizab-antarabangsa-pada-akhir-bulan-mac-2002
29 Apr 2002,Perkembangan Monetari dan Kewangan dalam bulan Mac 2002,https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-mac-2002
24 Apr 2002,Penerbitan Duit Syiling Peringatan Sempena Pertabalan Seri Paduka Baginda Yang Di-Pertuan Agong XII,https://www.bnm.gov.my/-/penerbitan-duit-syiling-peringatan-sempena-pertabalan-seri-paduka-baginda-yang-di-pertuan-agong-xii
22 Apr 2002,Rizab Antarabangsa BNM pada 15 April 2002,https://www.bnm.gov.my/-/international-reserves-of-bnm-as-at-15-apr-2002
08 Apr 2002,Rizab Antarabangsa BNM pada 30 Mar 2002,https://www.bnm.gov.my/-/international-reserves-of-bnm-as-at-30-mar-2002
29 Mac 2002,Pemakluman Terperinci bagi Rizab Antarabangsa pada akhir bulan Februari 2002,https://www.bnm.gov.my/-/pemakluman-terperinci-bagi-rizab-antarabangsa-pada-akhir-bulan-februari-2002
28 Mac 2002,Perkembangan Monetari dan Kewangan dalam bulan Februari 2002,https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-februari-2002
20 Mac 2002,Perutusan Gabenor di Sidang Akhbar Laporan Tahunan BNM 2001,https://www.bnm.gov.my/-/perutusan-gabenor-di-sidang-akhbar-laporan-tahunan-bnm-2001
20 Mac 2002,Rizab Antarabangsa BNM pada 14 Mac 2002,https://www.bnm.gov.my/-/international-reserves-of-bnm-as-at-14-mar-2002
20 Mac 2002,Serbuan ke atas Syarikat Astromax Sdn Bhd,https://www.bnm.gov.my/-/serbuan-ke-atas-syarikat-astromax-sdn-bhd
11 Mac 2002,Laporan Tahunan Insurans 2001,https://www.bnm.gov.my/-/laporan-tahunan-insurans-2001-1
11 Mac 2002,Laporan Tahunan Takaful 2001,https://www.bnm.gov.my/-/laporan-tahunan-takaful-2001-1
08 Mac 2002,Rizab Antarabangsa BNM pada 28 Feb 2002,https://www.bnm.gov.my/-/international-reserves-of-bnm-as-at-28-feb-2002
28 Feb 2002,Perkembangan Monetari dan Kewangan dalam bulan Januari 2002,https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-januari-2002
28 Feb 2002,Pemakluman Terperinci bagi Rizab Antarabangsa pada akhir bulan Januari 2002,https://www.bnm.gov.my/-/pemakluman-terperinci-bagi-rizab-antarabangsa-pada-akhir-bulan-januari-2002
27 Feb 2002,Perkembangan Ekonomi dan Kewangan Malaysia pada Suku Keempat 2001,https://www.bnm.gov.my/-/perkembangan-ekonomi-dan-kewangan-malaysia-pada-suku-keempat-2001
22 Feb 2002,Rizab Antarabangsa BNM pada 15 Feb 2002,https://www.bnm.gov.my/-/international-reserves-of-bnm-as-at-15-feb-2002
19 Feb 2002,Enam Institusi Kewangan Pembangunan dikawalselia oleh BNM,https://www.bnm.gov.my/-/enam-institusi-kewangan-pembangunan-dikawalselia-oleh-bnm
08 Feb 2002,Rizab Antarabangsa BNM pada 31 Jan 2002,https://www.bnm.gov.my/-/international-reserves-of-bnm-as-at-31-jan-2002
31 Jan 2002,Pemakluman Terperinci bagi Rizab Antarabangsa pada akhir bulan Disember 2001,https://www.bnm.gov.my/-/pemakluman-terperinci-bagi-rizab-antarabangsa-pada-akhir-bulan-disember-2001
29 Jan 2002,"Penerbitan Duit Syiling Peringatan Sempena Kejohanan Hoki Lelaki Piala Dunia Ke-10, 2002",https://www.bnm.gov.my/-/penerbitan-duit-syiling-peringatan-sempena-kejohanan-hoki-lelaki-piala-dunia-ke-10-2002
28 Jan 2002,Perkembangan Monetari dan Kewangan dalam bulan Disember 2001,https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-disember-2001
28 Jan 2002,Penggabungan Sektor Perbankan,https://www.bnm.gov.my/-/penggabungan-sektor-perbankan
22 Jan 2002,Rizab Antarabangsa BNM pada 15 Jan 2002,https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-15-jan-2002
09 Jan 2002,Penubuhan Unit Aduan di Institusi-institusi Perbankan,https://www.bnm.gov.my/-/penubuhan-unit-aduan-di-institusi-institusi-perbankan
08 Jan 2002,Rizab Antarabangsa BNM pada 31 Dis 2001,https://www.bnm.gov.my/-/international-reserves-of-bnm-as-at-31-dec-2001
31 Dis 2003,Pemakluman Terperinci bagi Rizab Antarabangsa pada akhir bulan November 2003,https://www.bnm.gov.my/-/pemakluman-terperinci-bagi-rizab-antarabangsa-pada-akhir-bulan-november-2003
29 Dis 2003,Perkembangan Monetari dan Kewangan dalam bulan November 2003,https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-november-2003
29 Dis 2003,"Bank Negara Malaysia Menerbitkan ""Buku Wang Saku"" Dan ""Buku Perancangan Dan Penyata Kewangan Keluarga"" Bagi Tahun 2004",https://www.bnm.gov.my/-/bank-negara-malaysia-menerbitkan-buku-wang-saku-dan-buku-perancangan-dan-penyata-kewangan-keluarga-bagi-tahun-2004>Bank Negara Malaysia Menerbitkan Buku Wang Saku Dan Buku Perancangan Dan Penyata Kewangan Keluarga
22 Dis 2003,Rizab Antarabangsa BNM pada 15 Disember 2003,https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-15-disember-2003
08 Dis 2003,Rizab Antarabangsa BNM pada 28 November 2003,https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-28-november-2003
08 Dis 2003,Penerbitan Bon Simpanan Merdeka,https://www.bnm.gov.my/-/penerbitan-bon-simpanan-merdeka
28 Nov 2003,Pemakluman Terperinci bagi Rizab Antarabangsa pada akhir bulan Oktober 2003,https://www.bnm.gov.my/-/pemakluman-terperinci-bagi-rizab-antarabangsa-pada-akhir-bulan-oktober-2003
21 Nov 2003,Rizab Antarabangsa BNM pada 14 November 2003,https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-14-november-2003
21 Nov 2003,Memorandum Persefahaman antara Bank Negara Malaysia dan State Bank of Pakistan,https://www.bnm.gov.my/-/memorandum-persefahaman-antara-bank-negara-malaysia-dan-state-bank-of-pakistan
19 Nov 2003,Penubuhan Mekanisme Penyelesaian Pinjaman Kecil,https://www.bnm.gov.my/-/penubuhan-mekanisme-penyelesaian-pinjaman-kecil
19 Nov 2003,Perkembangan Ekonomi dan Kewangan Malaysia pada Suku Ketiga 2003,https://www.bnm.gov.my/-/perkembangan-ekonomi-dan-kewangan-malaysia-pada-suku-ketiga-2003-1
19 Nov 2003,Perkembangan Monetari dan Kewangan dalam bulan Oktober 2003,https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-oktober-2003
19 Nov 2003,Pernyataan Dasar Monetari,https://www.bnm.gov.my/-/pernyataan-dasar-monetari-73
07 Nov 2003,Rizab Antarabangsa BNM pada 31 Oktober 2003,https://www.bnm.gov.my/-/international-reserves-of-bnm-as-at-31-october-2003
06 Nov 2003,Sixth Meeting of the BIS Working Party on Monetary Policy in Asia,https://www.bnm.gov.my/-/sixth-meeting-of-the-bis-working-party-on-monetary-policy-in-asia
03 Nov 2003,Relaxation of Investment Limits in Credit Facilities by Insurers,https://www.bnm.gov.my/-/relaxation-of-investment-limits-in-credit-facilities-by-insurers
31 Okt 2003,Pemakluman Terperinci bagi Rizab Antarabangsa pada akhir bulan September 2003,https://www.bnm.gov.my/-/pemakluman-terperinci-bagi-rizab-antarabangsa-pada-akhir-bulan-september-2003
30 Okt 2003,Dialogue Session with Insurers and Takaful Operators,https://www.bnm.gov.my/-/dialogue-session-with-insurers-and-takaful-operators-1
28 Okt 2003,Perkembangan Monetari dan Kewangan dalam bulan September 2003,https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-september-2003
22 Okt 2003,Rizab Antarabangsa BNM pada 15 Oktober 2003,https://www.bnm.gov.my/-/international-reserves-of-bnm-as-at-15-october-2003
22 Okt 2003,"Inisiatif Pasaran Bon Asia (ABMI): Simposium mengenai Isu-isu Urus Niaga Tukaran Asing dan Penyelesaian Pembayaran dan Mesyuarat Kumpulan Kerja Sukarela ABMI, 20 - 22 Oktober 2003",https://www.bnm.gov.my/-/inisiatif-pasaran-bon-asia-abmi-simposium-mengenai-isu-isu-urus-niaga-tukaran-asing-dan-penyelesaian-pembayaran-dan-mesyuarat-kumpulan-kerja-sukarela-abmi-20-22-oktober-2003
16 Okt 2003,Akta Sistem Pembayaran 2003,https://www.bnm.gov.my/-/akta-sistem-pembayaran-2003
16 Okt 2003,Memorandum Persefahaman antara Bank Negara Malaysia dan Export Credit Bank of Turkey,https://www.bnm.gov.my/-/memorandum-persefahaman-antara-bank-negara-malaysia-dan-export-credit-bank-of-turkey
08 Okt 2003,Rizab Antarabangsa BNM pada 30 September 2003,https://www.bnm.gov.my/-/international-reserves-of-bnm-as-at-30-september-2003
03 Okt 2003,Penerbitan Duit Syiling Peringatan Sempena Sidang Kemuncak Ke-10 Pertubuhan Persidangan Islam (OIC),https://www.bnm.gov.my/-/penerbitan-duit-syiling-peringatan-sempena-sidang-kemuncak-ke-10-pertubuhan-persidangan-islam-oic-
30 Sep 2003,Pemakluman Terperinci bagi Rizab Antarabangsa pada akhir bulan Ogos 2003,https://www.bnm.gov.my/-/pemakluman-terperinci-bagi-rizab-antarabangsa-pada-akhir-bulan-ogos-2003
29 Sep 2003,Perkembangan Monetari dan Kewangan dalam bulan Ogos 2003,https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-ogos-2003
29 Sep 2003,Penerbitan Duit Syiling Peringatan Sempena Pameran Maritim Dan Udara Langkawi 2003 (LIMA 03),https://www.bnm.gov.my/-/penerbitan-duit-syiling-peringatan-sempena-pameran-maritim-dan-udara-langkawi-2003-lima-03-
22 Sep 2003,Rizab Antarabangsa BNM pada 15 September 2003,https://www.bnm.gov.my/-/international-reserves-of-bnm-as-at-15-september-2003
18 Sep 2003,Liberalisasi Perbankan Islam,https://www.bnm.gov.my/-/liberalisasi-perbankan-islam
15 Sep 2003,Penerbitan Bon Simpanan Merdeka,https://www.bnm.gov.my/-/penerbitan-bon-simpanan-merdeka-1
08 Sep 2003,Rizab Antarabangsa BNM pada 30 Ogos 2003,https://www.bnm.gov.my/-/international-reserves-of-bnm-as-at-30-august-2003
29 Ogos 2003,Pemakluman Terperinci bagi Rizab Antarabangsa pada akhir bulan Julai 2003,https://www.bnm.gov.my/-/pemakluman-terperinci-bagi-rizab-antarabangsa-pada-akhir-bulan-julai-2003
29 Ogos 2003,Sessi Dialog dengan Industri Perbankan,https://www.bnm.gov.my/-/sessi-dialog-dengan-industri-perbankan
27 Ogos 2003,Perkembangan Ekonomi dan Kewangan Malaysia pada Suku Kedua 2003,https://www.bnm.gov.my/-/perkembangan-ekonomi-dan-kewangan-malaysia-pada-suku-kedua-2003
27 Ogos 2003,Pernyataan Dasar Monetari,https://www.bnm.gov.my/-/pernyataan-dasar-monetari-103
27 Ogos 2003,Perkembangan Monetari dan Kewangan dalam bulan Julai 2003,https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-julai-2003
22 Ogos 2003,Rizab Antarabangsa BNM pada 15 Ogos 2003,https://www.bnm.gov.my/-/international-reserves-of-bnm-as-at-15-august-2003
13 Ogos 2003,Kajian Semula Tarif Motor,https://www.bnm.gov.my/-/kajian-semula-tarif-motor
08 Ogos 2003,Rizab Antarabangsa BNM pada 31 Julai 2003,https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-31-julai-2003
31 Jul 2003,Pemakluman Terperinci bagi Rizab Antarabangsa pada akhir bulan Jun 2003,https://www.bnm.gov.my/-/pemakluman-terperinci-bagi-rizab-antarabangsa-pada-akhir-bulan-jun-2003
28 Jul 2003,Perkembangan Monetari dan Kewangan dalam bulan Jun 2003,https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-jun-2003
22 Jul 2003,Rizab Antarabangsa BNM pada 15 Julai 2003,https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-15-julai-2003
08 Jul 2003,Rizab Antarabangsa BNM pada 30 Jun 2003,https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-30-jun-2003
30 Jun 2003,Pemakluman Terperinci bagi Rizab Antarabangsa pada akhir bulan Mei 2003,https://www.bnm.gov.my/-/pemakluman-terperinci-bagi-rizab-antarabangsa-pada-akhir-bulan-mei-2003
28 Jun 2003,Bank Negara Malaysia RM50 and RM100 Note Security Features,https://www.bnm.gov.my/-/bank-negara-malaysia-rm50-and-rm100-note-security-features
27 Jun 2003,Perkembangan Monetari dan Kewangan dalam bulan Mei 2003,https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-mei-2003
20 Jun 2003,Rizab Antarabangsa BNM pada 13 Jun 2003,https://www.bnm.gov.my/-/international-reserves-of-bnm-as-at-13-june-2003
06 Jun 2003,Rizab Antarabangsa BNM pada 31 Mei 2003,https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-31-mei-2003
02 Jun 2003,EMEAP Central Banks Launch Asian Bond Fund,https://www.bnm.gov.my/-/emeap-central-banks-launch-asian-bond-fund
30 Mei 2003,Pemakluman Terperinci bagi Rizab Antarabangsa pada akhir bulan April 2003,https://www.bnm.gov.my/-/pemakluman-terperinci-bagi-rizab-antarabangsa-pada-akhir-bulan-april-2003
28 Mei 2003,Perkembangan Monetari dan Kewangan dalam bulan April 2003,https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-april-2003
28 Mei 2003,Perkembangan Ekonomi dan Kewangan Malaysia pada Suku Pertama 2003,https://www.bnm.gov.my/-/perkembangan-ekonomi-dan-kewangan-malaysia-pada-suku-pertama-2003
22 Mei 2003,Rizab Antarabangsa BNM pada 13 Mei 2003,https://www.bnm.gov.my/-/international-reserves-of-bnm-as-at-13-may-2003
21 Mei 2003,Kemudahan Jaminan Khas bagi Perniagaan yang terjejas Akibat Wabak SARS,https://www.bnm.gov.my/-/kemudahan-jaminan-khas-bagi-perniagaan-yang-terjejas-akibat-wabak-sars
21 Mei 2003,Penurunan Kadar Campurtangan,https://www.bnm.gov.my/-/reduction-in-the-intervention-rate
19 Mei 2003,Unit Khas Industri Kecil dan Sederhana,https://www.bnm.gov.my/-/unit-khas-industri-kecil-dan-sederhana
08 Mei 2003,Rizab Antarabangsa BNM pada 30 April 2003,https://www.bnm.gov.my/-/international-reserves-of-bnm-as-at-30-april-2003
30 Apr 2003,Pemakluman Terperinci bagi Rizab Antarabangsa pada akhir bulan Mac 2003,https://www.bnm.gov.my/-/pemakluman-terperinci-bagi-rizab-antarabangsa-pada-akhir-bulan-mac-2003
28 Apr 2003,Laporan Tahunan Insurans 2002,https://www.bnm.gov.my/-/laporan-tahunan-insurans-2002-1
28 Apr 2003,Laporan Tahunan Takaful 2002,https://www.bnm.gov.my/-/laporan-tahunan-takaful-2002-1
28 Apr 2003,Perkembangan Monetari dan Kewangan dalam bulan Mac 2003,https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-mac-2003
22 Apr 2003,Rizab Antarabangsa BNM pada 15 April 2003,https://www.bnm.gov.my/-/international-reserves-of-bnm-as-at-15-april-2003
08 Apr 2003,Rizab Antarabangsa BNM pada 31 Mac 2003,https://www.bnm.gov.my/-/international-reserves-of-bnm-as-at-31-march-2003
07 Apr 2003,Penerbitan Program Duit Syiling Dalam Pendidikan (Coin In Education),https://www.bnm.gov.my/-/penerbitan-program-duit-syiling-dalam-pendidikan-coin-in-education-
31 Mac 2003,Pemakluman Terperinci bagi Rizab Antarabangsa pada akhir bulan Februari 2003,https://www.bnm.gov.my/-/pemakluman-terperinci-bagi-rizab-antarabangsa-pada-akhir-bulan-februari-2003
26 Mac 2003,Liberalisasi Peraturan Kawalan Pertukaran Asing,https://www.bnm.gov.my/-/liberalisasi-peraturan-kawalan-pertukaran-asing
26 Mac 2003,Penubuhan Pusat Kepimpinan Kewangan Antarabangsa (International Centre For Leadership In Finance),https://www.bnm.gov.my/-/penubuhan-pusat-kepimpinan-kewangan-antarabangsa-international-centre-for-leadership-in-finance-
26 Mac 2003,Perkembangan Monetari dan Kewangan dalam bulan Februari 2003,https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-februari-2003
26 Mac 2003,Siaran Laporan Tahunan BNM 2002,https://www.bnm.gov.my/-/siaran-laporan-tahunan-bnm-2002
26 Mac 2003,Tambahan Peruntukan bagi Tabung Khas PKS dan Inisiatif Untuk Mempertingkatkan Pembiayaan,https://www.bnm.gov.my/-/tambahan-peruntukan-bagi-tabung-khas-pks-dan-inisiatif-untuk-mempertingkatkan-pembiayaan
21 Mac 2003,Rizab Antarabangsa BNM pada 14 Mac 2003,https://www.bnm.gov.my/-/international-reserves-of-bnm-as-at-14-march-2003
07 Mac 2003,Rizab Antarabangsa BNM pada 28 Februari 2003,https://www.bnm.gov.my/-/international-reserves-bnm-as-at-28-february-2003
28 Feb 2003,Pemakluman Terperinci bagi Rizab Antarabangsa pada akhir bulan Januari 2003 : Nota Penerangan,https://www.bnm.gov.my/-/pemakluman-terperinci-bagi-rizab-antarabangsa-pada-akhir-bulan-januari-2003-nota-penerangan
28 Feb 2003,Perkembangan Monetari dan Kewangan dalam bulan Januari 2003,https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-januari-2003
26 Feb 2003,Perkembangan Ekonomi dan Kewangan Malaysia pada Suku Keempat 2002,https://www.bnm.gov.my/-/perkembangan-ekonomi-dan-kewangan-malaysia-pada-suku-keempat-2002
21 Feb 2003,Rizab Antarabangsa BNM pada 14 Februari 2003,https://www.bnm.gov.my/-/international-reserves-of-bnm-as-at-14-february-2003
07 Feb 2003,Rizab Antarabangsa BNM pada 31 Januari 2003,https://www.bnm.gov.my/-/international-reserves-of-bnm-as-at-31-january-2003-1
06 Feb 2003,Penerbitan Duit Syiling Peringatan Sempena Sidang Kemuncak Pergerakan Negara-negara Berkecuali XIII (NAM),https://www.bnm.gov.my/-/penerbitan-duit-syiling-peringatan-sempena-sidang-kemuncak-pergerakan-negara-negara-berkecuali-xiii-nam-
31 Jan 2003,Pemakluman Terperinci bagi Rizab Antarabangsa pada akhir bulan Disember 2002 : Nota Penerangan,https://www.bnm.gov.my/-/pemakluman-terperinci-bagi-rizab-antarabangsa-pada-akhir-bulan-disember-2002-nota-penerangan
