text	id	sentiment	annotator	annotation_id	created_at	updated_at	lead_time
Majlis penyerahan rasmi hartanah tersebut oleh El Attal Holding kepada Kerajaan Negeri Kelantan telah disempurnakan oleh .	81122	Neutral	27	4316	2022-02-15T08:00:57.342593Z	2022-02-15T08:00:57.342607Z	35.218
@edaybahrome @juisnotsinging Kalau time Taib dulu kami terima pembangkang,makin hancur Sarawak. We don't have too m https://t.co/AZUVZPgHuY	81121	Negative	27	4315	2022-02-15T08:00:21.764331Z	2022-02-15T08:00:21.764346Z	1.857
@Vzrn_Izwn Lepas tu pakai dap cayin m3, dual dac, mmm sedap teruih, orang yg tak stoned teruih boleh stoned	81120	Neutral	27	4314	2022-02-15T08:00:19.529585Z	2022-02-15T08:00:19.529603Z	10.603
Boleh ja nak cakap parti dia xbagus and so on, tapi parti dia ajar buat mcm tu, dan xboleh nafi dia memang buat ker https://t.co/l1IRc5cHRx	81119	Negative	27	4313	2022-02-15T08:00:08.525282Z	2022-02-15T08:00:08.525295Z	11.305
@fmtoday Kerajaan PN pun bersalah dan bodoh. Manusia sebodoh-bodoh Azmin Ali boleh jadi Menteri Kanan/MITI? Malaysi https://t.co/SdIgBDxi7q	81118	Negative	27	4312	2022-02-15T07:59:56.841465Z	2022-02-15T07:59:56.841477Z	1.942
Kerajaan gagal bukti kenapa tak boleh ambil sedara mara kite je kerja dekat atas atas. Or yang pakai cable kan. Maybe je kan	81117	Negative	27	4311	2022-02-15T07:59:54.526060Z	2022-02-15T07:59:54.526074Z	1.404
@SyedSaddiq orang politik ni MUDA ke tua, sama ja.. penat lah.. Negara seberang yg pernah perli kita la kes 20 ri https://t.co/W1mQCYB45V	81116	Negative	27	4310	2022-02-15T07:59:52.731780Z	2022-02-15T07:59:52.731792Z	40.468
Sidang Parlimen : BN Sabah Sambut Baik Titah Agong https://t.co/h1UM3Awnns https://t.co/AtZOXzD4YU	81115	Positive	27	4309	2022-02-15T07:59:11.897688Z	2022-02-15T07:59:11.897703Z	9.989
Soalan serius. Pangkah parti politik, bermakna akan bagi laluan kepada muka-muka ni memerintah. Jika dah tak mahu https://t.co/aaqXwqD11a	81114	Negative	27	4308	2022-02-15T07:59:01.505605Z	2022-02-15T07:59:01.505618Z	8.475
#BuletinBernama : Peneroka Felda di Sabah menyifatkan tindakan kerajaan yang bersetuju dengan cadangan Felda untuk https://t.co/wvsnq0haTu	81113	Neutral	27	4307	2022-02-15T07:58:52.643084Z	2022-02-15T07:58:52.643099Z	6.593
@The_Mamu @orkedlanaa Kuantan pahang kalau kibar bendera putih kena saman woi. Kerajaan negeri dah kebulur nak mamp https://t.co/NXKEvMX1XS	81112	Negative	27	4306	2022-02-15T07:58:45.666721Z	2022-02-15T07:58:45.666736Z	2.659
Laaaa cepat nye naik. Baru nak tengok geng umno bergabung dengan geng PH hahahhaah	81111	Negative	27	4305	2022-02-15T07:58:42.595645Z	2022-02-15T07:58:42.595668Z	2.788
@iwanqais dari Hang Tuah ke Feri Pulau Pinang...kera jaan BN &amp; PN tak pernah jaga warisan negeri...ubah sejarah sesuka hati !!!...#KerajaanGagal	81110	Negative	27	4304	2022-02-15T07:58:39.421307Z	2022-02-15T07:58:39.421321Z	4.027
Just posted a photo @ Bangunan UMNO Bahagian Kuala Terengganu https://t.co/nEEPRovhxi	81109	Neutral	27	4303	2022-02-15T07:58:35.007260Z	2022-02-15T07:58:35.007277Z	1.917
nk balik sangtkan balik terus jgn balik kl dgn selangor dh....dri ahli politik, artis sampai kerakyat biasa semuanya bangang dri sana	81108	Negative	27	4302	2022-02-15T07:58:32.698234Z	2022-02-15T07:58:32.698248Z	3.183
Knp masih rmai rakyat selangor yg tdk diberi kan vaksin..mcm mna proses dilakukan oleh pihak kerajaan?? Sya sndiri https://t.co/LvrFgB0rsW	81106	Negative	27	4300	2022-02-14T16:05:29.684704Z	2022-02-14T16:05:29.684717Z	3.25
takpe, asalkan kerajaan melayu isley !	81105	Negative	27	4299	2022-02-14T16:05:26.055070Z	2022-02-14T16:05:26.055082Z	1.189
18 Jun 2021 - Cik Hajah Nor Akmal binti Muhammad, Ketua Puteri UMNO Bahagian Pulai menyampaikan sumbangan kepada Usahawan OKU di Taman Bukit Indah, yang tidak dapat berniaga sepanjang Lock down di sebabkan barang keperluan niaga dalam keadaan keuzuran. https://t.co/RVIWZM64Ux	81104	Positive	27	4298	2022-02-14T16:05:24.465733Z	2022-02-14T16:05:24.465749Z	4.867
Agensi penarafan, Fitch Ratings berpendapat peningkatan jangkitan kes Covid-19 bakal meningkatkan risiko politik di https://t.co/SIr4xm3vCc	81103	Neutral	27	4297	2022-02-14T16:05:19.161538Z	2022-02-14T16:05:19.161551Z	3.622
@nabihahnadhirah Memang tu reserve kerajaan (service road), vandalisme lah juga huhu Tapi tu ah... Entahlahnak.	81102	Negative	27	4296	2022-02-14T16:05:15.170978Z	2022-02-14T16:05:15.170994Z	1.429
Tak payah nak petik nama Ustaz Ebit.korang ja asyik pusing kiri kanan demi politik peribadi korang.	81101	Negative	27	4295	2022-02-14T16:05:13.335637Z	2022-02-14T16:05:13.335652Z	3.32
Lahhh tak kawan ngan UMNO ke ? Ish ish ish. Kata sahabat	81100	Negative	27	4294	2022-02-14T16:05:09.647327Z	2022-02-14T16:05:09.647342Z	2.629
Marina kata pimpinan DAP hanya suruh wakil rakyat terus bekerja untuk rakyat. Biar ketua2 parti dalam PH yang tentu https://t.co/E73vv5DBqh	81099	Neutral	27	4293	2022-02-14T16:05:06.643008Z	2022-02-14T16:05:06.643020Z	9.574
@DrMathen Polis kita bendera pun takut. Ahli politik lagi lah. Ketaq teruih.	81098	Negative	27	4292	2022-02-14T16:04:56.705320Z	2022-02-14T16:04:56.705335Z	2.145
Bagi yang hendak memohon BKNS atau Biasiswa Kerajaan Negeri Sabah. Berikut merupakan beberapa prosedur yang mudah difahami. https://t.co/NQXWJhb5NX	81097	Neutral	27	4291	2022-02-14T16:04:54.199098Z	2022-02-14T16:04:54.199113Z	4.235
Hutang isirumah tertunggak, Rakyat dah melalak, Simpanan habis sampai kikis kerak, Bantuan takdak, Dan kerajaan masih buat pekak. #KerajaanPembunuh #KerajaanBangsat *Mohon isi soal-selidik hutang isirumah ini. Kawasan Lembah Klang. Terima kasih. https://t.co/RtD7IbMpMc	81096	Negative	27	4290	2022-02-14T16:04:49.572025Z	2022-02-14T16:04:49.572039Z	2.694
@magmalaya Jgn dilupa..ahli2 politik dari PAS bertopeng kan agama utk kuasa..	81095	Negative	27	4289	2022-02-14T16:04:46.505782Z	2022-02-14T16:04:46.505807Z	1.749
@RachlanNashidik SBY akan dikenang sebagai korban politik buzzer. Ha ha ha ha... Secara ga langsung mengakui bahwa https://t.co/ExtYeAT8mU	81094	Negative	27	4288	2022-02-14T16:04:44.354772Z	2022-02-14T16:04:44.354800Z	2.573
Ketua AMK Pahang selar tindakan pemimpin Bersatu yang menyifatkan tindakan PH mendesak sidang Parlimen dibuka segera sebagai 'binatang politik' #sinarharian https://t.co/mQZtgOnJ34	81093	Negative	27	4287	2022-02-14T16:04:41.394441Z	2022-02-14T16:04:41.394453Z	81.588
Nak jadi ahli politik la, senang kaya	81092	Negative	27	4286	2022-02-14T16:03:19.390319Z	2022-02-14T16:03:19.390336Z	19.572
Gerakan maneuver politik #TWKbersihkanKPK KPK Bersih	81091	Neutral	27	4285	2022-02-14T16:02:59.427097Z	2022-02-14T16:02:59.427111Z	5.461
Umno pun sama la jangan baling batu sembunyi tangan. Propaganda cetek ni orang kampung dah ada yang sedar dah. Yang masih dok sokong dan terhegeh lagi dengan Kerajaan ni Umno la juga. Tak percaya tanya si @DrZahidHamidi @ahmadmaslan https://t.co/RLcNglJpgx	81090	Negative	27	4284	2022-02-14T16:02:53.596662Z	2022-02-14T16:02:53.596675Z	1.845
Muhyiddin pun nak tarik sokongan dari MB UMNO?	81089	Negative	27	4283	2022-02-14T16:02:51.376470Z	2022-02-14T16:02:51.376486Z	1.087
TERKINI: Kerajaan bersetuju untuk melaksanakan Perintah Kawalan Pergerakan Diperketatkan (PKPD) di 2 lokaliti di W https://t.co/DcXQHFzLEB	81088	Neutral	27	4282	2022-02-14T16:02:49.858682Z	2022-02-14T16:02:49.858697Z	3.377
DAP PUSING MACAM GASING Roslan SMS Sebelum ini kerajaan DAP Pulau Pinang cukup ganas. Program dan kaedah vaksin kerajaan Persekutuan dituduh terlalu lembab sehingga PP dikatakan sanggup beli vaksinnya sendiri. Kemudian mereka berang bila mendakwa ada penderma mahu https://t.co/Jeqe8yl0r8	81087	Negative	27	4281	2022-02-14T16:02:46.113374Z	2022-02-14T16:02:46.113388Z	2.078
Macam biasa lah hamba politik diam menikus. Tgh cari dalil la tu.	81086	Negative	27	4280	2022-02-14T16:02:43.652663Z	2022-02-14T16:02:43.652676Z	1.222
Kelantan? ADUN rata dari parti Islam	81085	Neutral	27	4279	2022-02-14T16:02:42.049005Z	2022-02-14T16:02:42.049018Z	4.955
Peringatan kpd semua pemimpin dan ahli UMNO jangan jadikan dan gunakan UMNO sebagai hak dan harta peribadi dan batu https://t.co/RMaxXpMWlP	81084	Negative	27	4278	2022-02-14T16:02:36.728436Z	2022-02-14T16:02:36.728450Z	1.655
PSR: PAS Pulau Pinang tuntut kerajaan negeri batal segera! https://t.co/NSslWuDeBx https://t.co/lT71FpqPav	81083	Neutral	27	4277	2022-02-14T16:02:34.707888Z	2022-02-14T16:02:34.707902Z	6.095
26 Jun - Pelaburan di Kedah bukti keyakinan pelabur terhadap kerajaan https://t.co/SaiA5gBOGV 'Yang sahih di Berita RTM' #RTM #RTM75 #TerusUnggul #BeritaRTM #COVID19Malaysia #PKP #KitaJagaKita #LindungDiriLindungSemua https://t.co/LPHMSi3NQv	81082	Positive	27	4276	2022-02-14T16:02:28.217872Z	2022-02-14T16:02:28.217886Z	4.546
Nampak lah matlamat rakyat dengan matlamat kerajaan tak sama	81081	Negative	27	4275	2022-02-14T16:02:23.292074Z	2022-02-14T16:02:23.292087Z	1.909
Lagi inisiatif daripada kerajaan untuk percepatkan lagi pemberian vaksin kepada rakyat. Syabas @kpkt_gov	81080	Positive	27	4274	2022-02-14T16:02:21.007126Z	2022-02-14T16:02:21.007138Z	3.437
Taman Bersatu, Jitra #Kedah #EidAlAdha1442 H Gelong Cycling kata @Garmin sejenis kayuhan di kejiranan pusing https://t.co/3Gse6PzVXM	81079	Neutral	27	4273	2022-02-14T16:02:17.201590Z	2022-02-14T16:02:17.201604Z	1.658
12 Julai 2021 - En Suhaimi Ahmad Ahli Majlis MBJB Zon Bandar merangkap Naib Ketua UMNO Bahagian Pulai bersama en Panir Selvam Ahli Majlis MBJB Zon Teluk Danga mengiringi Tuan Haji Miswan Setiausaha MBJB dalam lawatan kerja ke PPR Tmn Perling, https://t.co/NVU9sbU0Gc https://t.co/MP3kwnaQRD	81078	Neutral	27	4272	2022-02-14T16:02:15.159958Z	2022-02-14T16:02:15.159972Z	3.642
Pembangkang macam ni dok buat syok tunggang isu. Kalau nak tunggang pun, bantu la rakyat tempat hang angkat bendera tu. Aihhhh	81077	Negative	27	4271	2022-02-14T16:02:11.122932Z	2022-02-14T16:02:11.122946Z	1.157
"VIDEO LAWAS | . . . Ketika BIRAHI POLITIK orang tua, bisa menjadi ""gunting"" yang memotong sayap seekor anak kupu - kupu, yg masih dalam fase adaptasi terhadap lingkungannya sebelum bisa terbang sempurna. . . . https://t.co/zmilhvNjRs"	81076	Neutral	27	4270	2022-02-14T16:02:09.573984Z	2022-02-14T16:02:09.574000Z	8.62
@mkini_bm Jgn kasi dia jadi Calon BN-UMNO kat BERA nnt.. Period, dia nk blah msk Bersatu let him go.	81075	Negative	27	4269	2022-02-14T16:02:00.561757Z	2022-02-14T16:02:00.561772Z	3.443
Pemberian vaksin kepada rakyat Selangor sangat perlahan berbanding negeri lain. Kerajaan negeri Selangor sangat per https://t.co/8DKeczeNOw	81074	Negative	27	4268	2022-02-14T16:01:56.748529Z	2022-02-14T16:01:56.748542Z	3.318
Kerajaan negeri Selangor menggesa Putrajaya memberi keutamaan kepada penduduk di Lembah Kelang untuk mendapatkan suntikan vaksin Covid-19 menerusi Program Imunisasi Covid-19 Kebangsaan (PICK). Pengerusi Jawatankuasa Tetap Kesihatan Awam, Perpaduan dan https://t.co/dYi6GOtCAy	81073	Positive	27	4267	2022-02-14T16:01:53.025742Z	2022-02-14T16:01:53.025756Z	3.563
@Langgar18 Bala btui la kerajaan PH selangor ni	81072	Negative	27	4266	2022-02-14T16:01:49.103399Z	2022-02-14T16:01:49.103412Z	1.532
Semua ahli politik kat malaysia ni sama je. Jaga periuk nasi sendiri bukan rakyat.	81071	Negative	27	4265	2022-02-14T16:01:47.199232Z	2022-02-14T16:01:47.199245Z	1.119
jumpa geng politik ni, rembat je kaki kiri dia. sebab apa? sebab suka suka	81070	Negative	27	4264	2022-02-14T16:01:45.715287Z	2022-02-14T16:01:45.715300Z	1.375
18 Julai 2021- YBhg Datuk Ramlee Bohani Timbalan Ketua UMNO Bahagian Pulai menyantuni serta menyampaikan bantuan makanan asas kepada penduduk Blok C PPR Kempas Permai sempena Sambutan Aidiladha... https://t.co/Q84As0mDk0 https://t.co/UVRS5Mxbzv	81069	Positive	27	4263	2022-02-14T16:01:43.861586Z	2022-02-14T16:01:43.861601Z	2.695
Masih mencari dessert sambutan hari bapa esok? Fathers Day Special by Krunchlab Delivery tomorrow in Klang Valley COMBO A - RM 32 crazy choc sea salt ( 45 pcs @ 400g) 4 cupcakes pandan gula melaka dalgona boba milk tea carrot with walnut biscoff DM now! https://t.co/6I4jMfN2pH	81068	Neutral	27	4262	2022-02-14T16:01:40.718907Z	2022-02-14T16:01:40.718919Z	4.051
Berani sembang kalau UMNO je. Ada berani letak muka DAP? Tak kira la betapa teruk jenis kerosakan yang DAP buat ata https://t.co/iBMAQ0sd5l	81067	Negative	27	4261	2022-02-14T16:01:36.327781Z	2022-02-14T16:01:36.327797Z	0.856
UMNO bersama rakyat kepala butooo bab2 ni pukul 1 pagi live pun xpa, bab rakyat macam2 prosedur hampa nak buaattt	81066	Negative	27	4260	2022-02-14T16:01:35.111305Z	2022-02-14T16:01:35.111318Z	1.128
@NatAsasi @fikriismail98 Jawapan saya sebelum ini Ahli politik pas jaja no Dap yg berfahaman komunis, Nah kini raky https://t.co/aRNhMFSP4l	81065	Negative	27	4259	2022-02-14T16:01:33.609916Z	2022-02-14T16:01:33.609929Z	2.691
Duit kerajaan yang RM100 tu bila dia nak bagi ye ? Dah separuh pkp dah ni	81064	Negative	27	4258	2022-02-14T16:01:30.454974Z	2022-02-14T16:01:30.454988Z	3.431
Bangsat nk main politik pulak dah?	81063	Negative	27	4257	2022-02-14T16:01:26.661506Z	2022-02-14T16:01:26.661523Z	1.112
4 Julai 2021 - YBhg Datuk Nur Jazlan, Pengerusi JPKD Perling merangkap Ketua UMNO Bahagian Pulai menyampaikan sumbangan bakul makanan kepada keluarga yang terjejas akibat pandemik covid 19 di Kampong Sri Jaya. Sumbangan ... https://t.co/Aj2bS07LiE https://t.co/xy8isNuQk3	81062	Positive	27	4256	2022-02-14T16:01:25.161972Z	2022-02-14T16:01:25.161989Z	3.509
Kerajaan punya bangang tu suda dia tau lockdown seluruh negeri, dia buat pula pkpd dekat SelangorOrang orang tua n https://t.co/qquP6HgZ7f	81060	Negative	27	4254	2022-02-14T16:01:17.088513Z	2022-02-14T16:01:17.088529Z	4.691
Pembangkang sila buat kerja cerdik sikit. Selain berlakon bagi bakul makanan, bila nak come out with the data. Buat https://t.co/gOeNveN9aM	81059	Negative	27	4253	2022-02-14T16:01:12.009488Z	2022-02-14T16:01:12.009503Z	3.467
Dgn isu politik x hbs	81058	Negative	27	4252	2022-02-14T16:01:08.164397Z	2022-02-14T16:01:08.164409Z	1.652
dah tiba masa untuk angkat orang muda pulak masuk politik	81057	Negative	27	4251	2022-02-14T16:01:06.119739Z	2022-02-14T16:01:06.119752Z	1.694
@syfkhld @zhrrdzn Ni hat panas dgaq. Hat geng kelantan pun ketegaq bulu. Yg hat balik oendang pun jebon. Tau la rin https://t.co/ph4vZZxL7H	81056	Negative	27	4250	2022-02-14T16:01:04.054930Z	2022-02-14T16:01:04.054945Z	3.01
lepas suruh PM letak jawatan apa semua kan dia senang2 je pancing jawatan TPM utk UMNO utk kekal berkuasa. mcm kima https://t.co/UJnqAtWxCk	81055	Negative	27	4249	2022-02-14T16:01:00.666034Z	2022-02-14T16:01:00.666047Z	1.74
Bodoh punya web kerajaan. Dah terang2 wife aku update mysejahtera pregnant. Tp dpt jugak panggilan. Bila dah beratu https://t.co/D5VsqQ9TOp	81054	Negative	27	4248	2022-02-14T16:00:58.551833Z	2022-02-14T16:00:58.551847Z	3.914
Kini360: TMJ: Luaskan saringan, percepat vaksinasi Covid-19 di Johor https://t.co/cMablhm6CL #PH #KerajaanGagal #PHKerajaanGagal #PHGagal	81053	Positive	27	4247	2022-02-14T16:00:54.268521Z	2022-02-14T16:00:54.268535Z	2.306
Suprisingly nama dia cuma naik bila ada desas desus pertukaran kerajaan/pm.	81052	Negative	27	4246	2022-02-14T16:00:51.565041Z	2022-02-14T16:00:51.565057Z	2.26
Talkin untuk Umno....	81051	Negative	27	4245	2022-02-14T16:00:48.934740Z	2022-02-14T16:00:48.934755Z	6.414
Aku harap akan ada satu taman pusara bernama Kerajaan Pembunuh di dalamnya ada tugu batu bersurat, atasnya tertulis senarai nama-nama rakyat yang terkorban akibat Covid-19 sejak tahun lepas. #KerajaanPembunuh	81050	Negative	27	4244	2022-02-14T16:00:42.124701Z	2022-02-14T16:00:42.124717Z	2.845
@uzid670207 @SinarOnline 1.Tak perlu quarantine pulang daripada sabah 2.Jumpa di pertua untuk jatuhkan kerajaan sa https://t.co/ptoNLsXh40	81049	Negative	27	4243	2022-02-14T16:00:38.881491Z	2022-02-14T16:00:38.881505Z	3.877
@faridh63 @SyedSaddiq Network? itu cara UMNO. penipu. Tak amanah. Cara orang datok yang fikirkan diri sendiri dan kroni dia ja. Saya rakyat muar sendiri nak kan YB bukan kroni dia!!!!	81048	Negative	27	4242	2022-02-14T16:00:34.643752Z	2022-02-14T16:00:34.643766Z	1.31
Terbaik mamat umno. Cable kuat!	81047	Negative	27	4241	2022-02-14T16:00:32.966772Z	2022-02-14T16:00:32.966787Z	2.048
KERAJAAN HURU HARA	81046	Negative	27	4240	2022-02-14T16:00:30.550625Z	2022-02-14T16:00:30.550651Z	1.062
maka TIADA LAGI MAJORITY sokongan kpd #KerajaanPekngkhianat! *ANDAIAN: 7MP UMNO berikut TELAH TARIK SOKONGAN terjad https://t.co/XnQdR2F9RQ	81045	Negative	27	4239	2022-02-14T16:00:29.125458Z	2022-02-14T16:00:29.125471Z	1.637
Kerajaan Sabah kemuka SOP baharu Fasa Satu PPN kepada kerajaan persekutuan - Masidi Manjun	81044	Neutral	27	4238	2022-02-14T16:00:27.120767Z	2022-02-14T16:00:27.120781Z	2.106
Masuk tempat UMNO pun ada nama Bersatu	81043	Neutral	27	4237	2022-02-14T16:00:24.630123Z	2022-02-14T16:00:24.630134Z	3.563
Bantuan Khas sepanjang tempoh Perintah Kawalan Pergerakan 3.0 daripada Kerajaan Negeri Kedah. Semua bantuan perlu https://t.co/zCNnKPDxFZ	81042	Positive	27	4236	2022-02-14T16:00:20.724524Z	2022-02-14T16:00:20.724538Z	1.284
Kini360: Sultan Selangor bimbang individu balik kampung sempena Aidiladha https://t.co/EjY3vFFyoW #PH https://t.co/FFW2KYaf0N	81041	Negative	27	4235	2022-02-14T16:00:19.068245Z	2022-02-14T16:00:19.068258Z	4.108
Aik?! Kelantan 3 angka kot. Kenapa pula boleh masuk Fasa 2? Ada ahli politik nak balik Raya Haji ke? Putrajaya tak https://t.co/qhfGKfBApq	81040	Negative	27	4234	2022-02-14T16:00:14.607513Z	2022-02-14T16:00:14.607529Z	0.967
@6055KuKu @hamidah_hamzah @LagaCawan Kau orait tak orait nii ? Kalau kerajaan k jalankan prn sabah 2020 kes tak nai https://t.co/44LCo1UOL8	81039	Negative	27	4233	2022-02-14T16:00:13.255832Z	2022-02-14T16:00:13.255845Z	82.289
@CikguRahayu @amirxabdhadi Jangan ragu ayuh bersatu! Yakinlah Rakyat Pasti Menang!	81038	Positive	27	4232	2022-02-14T15:58:50.549497Z	2022-02-14T15:58:50.549509Z	2.145
Aku sebagai orang Selangor lagi rela keluar dari Malaysia ni daripada hadap kerajaan yang duk melingkupkan negara	81036	Negative	27	4230	2022-02-14T15:58:40.287422Z	2022-02-14T15:58:40.287464Z	4.044
PKR Perak hadiahkan YB Taki Kamus Dewan. https://t.co/Qbb8JaH2Zg Kalau saya pun suka dapat hadiah. Cuma rasa kel https://t.co/mSq14x4Qat	81035	Positive	27	4229	2022-02-14T15:58:35.851067Z	2022-02-14T15:58:35.851079Z	10.585
Ahli politik Kelantan bergelar Datuk yang melangsungkan pernikahan dengan isteri ketiga secara dalam talian, tidak https://t.co/2x4UsHAnhL	81034	Neutral	27	4228	2022-02-14T15:58:24.896731Z	2022-02-14T15:58:24.896743Z	13.705
Terbaik brother @HermyRahim ! Hentam dan desak lagi kerajaan ni, kita jangan kasi muka. Nanti lama2 kerajaan sambil https://t.co/teBjncxqJD	81033	Negative	27	4227	2022-02-14T15:58:10.813324Z	2022-02-14T15:58:10.813337Z	3.791
Undilah DAP tu	81032	Neutral	27	4226	2022-02-14T15:58:06.654656Z	2022-02-14T15:58:06.654669Z	1.307
@nyonyacyber @umnoonline @tokmatn9 @DrZahidHamidi Betul sangat2 bersama @barisanasional, @umnoonline bertanding 153 kerusi @GPartiSwak semua kerusi di Sarawak &amp; parti2 komponen ambil tempat yg boleh menang. Tapi hari ini BN @umnoonline tiada gol untuk S'gor &amp; P Pinang? Solidariti BN pun tak nampak di kawasan2. KELEMAHAN ketara!	81031	Negative	27	4225	2022-02-14T15:58:04.915181Z	2022-02-14T15:58:04.915194Z	6.574
@paehhashim Ingat ko zaman Najib berat doh keno GST.. apo time Yidin ni koho berat.. keno kurung.. ph nyo cari inco https://t.co/VA5lckL2JY	81030	Negative	27	4224	2022-02-14T15:57:57.956622Z	2022-02-14T15:57:57.956635Z	4.102
Komen Nik Abduh menyusuli gesaan Timbalan Pengerusi Umno Johor, Nur Jazlan Mohamed, yang mahu partinya menamatkan kerjasama dengan PAS dengan berkata, Umno tidak lagi boleh mengharapkan parti Islam itu bersikap ikhlas sebagai sekutu dalam MN..	81029	Negative	27	4223	2022-02-14T15:57:53.461203Z	2022-02-14T15:57:53.461217Z	5.745
Kerajaan be like: Buat apa kami nak melabur mahal2 untuk beri akses pendidikan berkualiti pada anak bangsa? Biarkan mereka terus terperangkap dalam kemiskinan supaya kami (ahli politik) boleh berterusan mempergunakan mereka ini semua untuk kepentingan kami! https://t.co/mEdGvv4neP	81028	Negative	27	4222	2022-02-14T15:57:47.357244Z	2022-02-14T15:57:47.357258Z	1.445
Rakyat Semakin Keliru, Dipermainkan Cara Kerajaan PN Tangani COVID-19 Ahmad Zahid https://t.co/v2S8JGkG27	81027	Negative	27	4221	2022-02-14T15:57:45.531620Z	2022-02-14T15:57:45.531637Z	1.435
@arryNmamak Betul sgt.. rakyat dah nk mampus, org politik lagi nk main game. Hampeh	81026	Negative	27	4220	2022-02-14T15:57:43.692550Z	2022-02-14T15:57:43.692566Z	1.309
Kerajaan Selangor memperuntukkan RM551.56 juta menerusi Pakej Kita Selangor 2.0 dalam usaha membantu rakyat negeri https://t.co/Pujy8bqGxe	81025	Positive	27	4219	2022-02-14T15:57:42.015511Z	2022-02-14T15:57:42.015529Z	1.288
"""Kerajaan persekutuan hari ini mengumumkan 5 negeri (Perlis, Kelantan, Terengganu, Pahang &amp; Perak) telah capai keti https://t.co/ouxzs7R3X6"	81024	Neutral	27	4218	2022-02-14T15:57:40.340823Z	2022-02-14T15:57:40.340837Z	2.326
