News,Label
"Pihak polis memperjelaskan dakwaan bahawa Kehadiran pihak polis di tiga kawasan sekatan yang dibina komuniti Orang Asli di Gua Musang adalah untuk merobohkan sekatan tersebut sepertimana yang hangat diperkatakan di media sosial. Menurut Ketua Polis Kelantan, Datuk Hasanuddin Hassan,kehadiran pihak polis di tiga kawasan sekatan yang dibina komuniti Orang Asli di Gua Musang semalam bertujuan mengawasi aspek keselamatan kedua-dua pihak dan bukan merobohkan sekatan itu. Pihaknya berharap orang ramai tidak keliru dengan kehadiran pihak berkuasa berkenaan di lokasi itu kerana ada laporan pihak tertentu yang mendakwa mereka terlibat meroboh sekatan. “Tugas dan tanggungjawab kami adalah memastikan semua yang terlibat dalam insiden itu berada dalam keadaaan aman dan selamat. Kami sebelum ini menerima permohonan dari Jabatan Perhutanan Kelantan yang meminta polis untuk mengawal keadaan sekirannya berlaku kekecohan, jadi kami berada di situ untuk menjaga keamanan. Kerja-kerja meroboh pula adalah bidang kuasa Jabatan Perhutanan.” ",Real
Polis Tidak Bertindak Terhadap Kegiatan Judi Di Kelantan? Hangat diperkatakan di media sosial dakwaan bahawa tiada tindakan diambil oleh pihak Polis Diraja Malaysia terhadap kegiatan perjudian di Kelantan.,Fake
"Ketua Polis Kelantan, Datuk Hasanuddin Hassan menafikan bahawa tiada sebarang tindakan yang diambil pihaknya terhadap kegiatan judi di Kelantan, sebaliknya, pihaknya mengakui terdapat elemen perjudian di negeri itu namun tindakan susulan juga telah diambil bagi menangani kegiatan berkenaan. Beliau berkata, sejak Januari hingga semalam, sebanyak 85 serbuan telah dilakukan di seluruh negeri terhadap premis-premis yang disyaki menjalankan kegiatan itu. “Daripada jumlah berkenaan, sebanyak 82 daripadanya membawa kejayaan dengan tangkapan seramai 88 individu berumur antara 30-an dan 40-an. Kebanyakan pusat perjudian ini yang menjual nombor ekor beroperasi di rumah-rumah kedai yang berselindung di sebalik perniagaan yang dilakukan.” ",Real
Wujudnya Aktiviti Pembalakan Haram Di Hutan Simpan Kekal Lenggeng? Tular di media sosial dakwaan bahawa  wujudnya aktiviti pembalakan haram di Hutan Simpan Kekal Lenggeng.,Fake
"Kerajaan negeri nafi wujud aktiviti pembalakan haram di Hutan Simpan Kekal Lenggeng. Menteri Besar Aminuddin Harun berkata, Jabatan Perhutanan Negeri Sembilan yang menyiasat mengenai dakwaan itu mendapati gambar dimuat naik pemilik akaun merupakan gambar lama. “Bagi saya, ia satu tuduhan yang keterlaluan. Saya pun tidak akan pertahankan apa-apa permasalahan yang berlaku di negeri ini jika ia benar tapi ini satu fitnah.” 
 ",Real
Projek Lebuhraya Pan Borneo Tidak Akan Diteruskan Kerajaan Baharu?,Fake
"Kementerian Kerja Raya (KKR) memperjelaskan dakwaan bahawa projek Lebuh Raya Pan Borneo tidak akan diteruskan kerajaan baharu, sepertimana yang hangat diperkatakan. Menteri Kerja Raya, YB Baru Bian berkata, sebagai peguam, beliau menghormati kontrak yang telah ditandatangani sebelum ini. Demikian penjelasannya berhubung status pakej-pakej projek Lebuh Raya Pan Borneo yang kini sedang giat dilaksanakan. Tegasnya, pihaknya malah akan memastikan projek-projek tersebut siap dilaksanakan mengikut jadual. Beliau bagaimanapun memberitahu, pihaknya sedang mengkaji status fasa kedua projek, terutama dari aspek terma dan syaratnya. ",Real
Waspada Fenomena Air Pasang Besar Dan Banjir Pantai,Fake
"Orang ramai dinasihatkan agar berhati-hati dengan fenomena air pasang besar dan banjir pantai sepertimana yang dilaporkan. Menurut Siaran Media Kementerian Air, Tanah dan Sumber Asli (KATS): Kejadian air pasang besar adalah kejadian normal yang berlaku dua kali pada setiap bulan. Tempoh masa kejadian air pasang besar lazimnya adalah selama tiga hari. Walau bagaimanapun, kejadian air pasang besar yang disertai dengan ombak kuat dan angin kencang adalah fenomena yang menyebabkan berlakunya limpahan air laut serta kejadian banjir pantai (coastal flooding). Pertembungan hujan lebat di daratan dan pengaruh air pasang ini pula akan menyebabkan berlakunya banjir di kawasan rendah. Kawasan persisir pantai khasnya Pantai Barat Semenanjung Malaysia adalah rendah dan landai dan kebanyakannya dilindungi oleh ban-ban pantai. Namun begitu, terdapat lokasi-lokasi ban pantai ini yang terdedah terus kepada pukulan ombak ketika air pasang dan terhakis teruk akibat tiada perlindungan semulajadi oleh hutan bakau. Akibatnya, kawasan ini amat berisiko untuk dilanda kejadian banjir pantai khususnya ketika air pasang besar. Terdapat lima daerah yang terlibat dalam fenomena air pasang di negeri Selangor iaitu Daerah Sabak Bernam, Daerah Kuala Selangor, Daerah Klang, Daerah Kuala Langat dan Dearah Sepang. Bagi Daerah Sabak Bernam dan Kuala Selangor bacaan aras laut adalah merujuk kepada bacaan aras laut di Bagan Datoh manakala bagi Daerah Klang, Kuala Langat dan Sepang adalah merujuk kepada bacaan aras laut Pelabuhan Klang. ",Real
Peruntukan Untuk Jurulatih Dan Atlet Sukan Negara Akan Dipotong?,Fake
"Kementerian Belia dan Sukan memperjelaskan dakwaan bahawa peruntukan terhadap jurulatih dan atlet sukan negara akan dikaji dan dipotong, sepertimana yang hangat diperkatakan. Menurut Menteri Belia dan Sukan, YB Syed Saddiq Syed Abdul Rahman, semua atlet dan jurulatih akan diberi sasaran petunjuk prestasi utama (KPI) yang akan menjadi penentu kepada jumlah peruntukan yang akan diterima oleh semua pihak terutama persatuan sukan. Ujarnya, KPI ini akan diberi pada setiap fasa latihan bagi membolehkan mereka tahu mengenai peranan dan tanggungjawab yang perlu dilaksanakan, selain bagi memastikan mereka sentiasa berada di landasan yang betul dalam usaha memenangi pingat di temasya besar. “Bagi sukan-sukan ini, kalau mereka ingin tetap dapat peruntukan yang besar serta ingin mendapat bantuan kerajaan bagi menarik penaja, maka mereka perlu buktikan dapat memberi sumbangan termasuklah memenangi pingat.” ",Real
Projek MRT3 Telah Dibatalkan Sepenuhnya Oleh Kerajaan?,Fake
"Kementerian Pengangkutan memperjelaskan dakwaan bahawa Projek Aliran Transit Massa (MRT3) Laluan 3 telah dibatalkan kerajaan, sepertimana yang hangat diperkatakan. Menurut Menteri Pengangkutan, Anthony Loke, MRT3 tidak dibatalkan dan hanya ditangguhkan untuk mengurangkan bebanan hutang kerajaan, dan Kabinet akan menentukan bila proses untuk menyambung semula pembinaan berkenaan. Tambahnya, projek utama seperti MRT3 akan diberi keutamaan sekiranya kedudukan kewangan negara pulih. “Tetapi sekarang   (keutamaan) kerajaan ialah mengurangkan kadar hutang negara terlebih dahulu, tetapi untuk projek penting seperti MRT3, apabila kedudukan kewangan negara pulih, sudah tentunya ia akan diberi keutamaan untuk dikaji semula.” “Oleh kerana jajaran MRT3 melalui kawasan pusat bandar yang tepu bina dan berkepadatan tinggi, maka hampir 80 peratus daripada jajaran MRT3 adalah terowong bawah tanah. Ini menyumbang kepada kos pembinaan yang sangat mahal iaitu dijangka mencecah RM50 bilion.” ",Real
Penahanan PATI Hanya Dilakukan Ketika Operasi Ops Mega?,Fake
"Jabatan Imigresen memperjelaskan dakwaan bahawa penahanan pendatang asing tanpa izin (Pati) hanya dilakukan ketika operasi Ops Mega oleh Imigresen Johor sepertimana yang hangat diperkatakan. Menurut Pengarah Jabatan Imigresen Johor, Datuk Rohaizi Bahari , pihak Imigresen akan laksanakan operasi setiap hari bagi membasmi kehadiran pendatang asing tanpa izin (Pati) di negeri Johor. Pihaknya sentiasa bersedia dalam menjalankan tanggungjawab seperti diamanahkan. Katanya, hampir setiap hari tangkapan dibuat di seluruh negeri ini membabitkan Pati pelbagai warganegara. Menurutnya, sejak awal tahun lagi usaha tersebut telah dilakukan. “Saya nak betulkan sedikit di sini  berkenaan ops mega dijalankan 31 Ogos 2018 itu bukan yang pertama. Kita jalankan tugas setiap hari, cuma ops mega itu dihebahkan kerana itu adalah permulaan yang selepas ini setiap Pati ditahan ataupun individu yang melindunginya akan dikenakan tindakan lebih tegas.” 
 ",Real
Menteri Pengangkutan Arah Batalkan Kesemua Saman Trafik JPJ Dan Polis? Hangat diperkatakan di media sosial dakwaan bahawa Menteri Pengangkutan telah mengarahkan supaya kesemua saman yang tertunggak atau belum dijelaskan sebelum 9 Mei 2018 untuk dibatalkan.,Fake
"Menurut kenyataan dari Kementerian Pengangkutan: Kami ingin merujuk kepada kenyataan bahawa Menteri Pengangkutan, YB Loke Siew Fook telah memberikan arahan untuk membatalkan kesemua saman trafik tertunggak dan yang masih belum diselesaikan sebelum 09 Mei 2018 telah tular dan dimuatnaik oleh individu yang tidak bertanggungjawab di aplikasi sosial WhatsApp, Facebook dan sebagainya. Pihak kami ingin menegaskan bahawa kenyataan ini adalah tidak benar sama sekali dan tiada arahan sedemikian dikeluarkan pada 05 Ogos 2018 seperti yang didakwa. Umum mengetahui bahawa YB Menteri kini sedang mengadakan lawatan rasmi ke Jepun. Malah, tiada perbincangan berhubung perkara ini pernah dibuat. Pihak kami mengecam sekeras-kerasnya tindakan yang tidak bertanggungjawab sebegini. Sebarang kenyataan rasmi akan dikeluarkan oleh pihak Kementerian dan orang ramai dinasihati agar merujuk kepada kementerian sekiranya terdapat sebarang kemusykilan. ",Real
Projek LRT3 Diteruskan?,Fake
"Kementerian Kewangan memperjelaskan laporan bahawa projek   3 (LRT3) diteruskan dengan pengurangan kos projek sebanyak 47% daripada RM31.65 Bilion kepada RM16.63 Bilion. Menurut kenyataan rasmi dari Kementerian Kewangan: Pada 30 Mac 2018, Prasarana Malaysia Bhd telah mengemukakan kos projek LRT3 yang berjumlah RM31.65 bilion. Pada masa yang sama, selain daripada pembiayaan dalam bentuk jaminan kerajaan yang bernilai RM10 bilion yang telah diluluskan pada tahun 2015, Prasarana cuba memohon pembiayaan kewangan tambahan sebanyak RM22 bilion, juga dalam bentuk jaminan kerajaan. Semalam (11 Julai 2018), Mesyuarat Kabinet telah meluluskan penerusan projek LRT3 dengan kos akhir yang berjumlah RM16.63 bilion. Jumlah kos tersebut adalah 47% lebih rendah berbanding kos asal yang bernilai RM31.65 bilion; sekaligus dapat menjimatkan RM15.02 bilion wang rakyat Malaysia. Kos keseluruhan ini termasuk tetapi tidak terhad kepada kos Pakej Kontrak Kerja (WPC), kos pengambilan tanah, kos pengurusan projek, fi perundingan, kos operasi, kos overhead, faedah pinjaman semasa pembinaan (IDC) dan kos-kos lain yang berkaitan. Projek   3 (LRT3) sepanjang 37km ini merupakan projek yang amat kritikal bagi mengatasi isu kesesakan lalu lintas, khususnya di dalam arus pembangunan ekonomi yang begitu pesat dan kepadatan penduduk yang tinggi di sekitar kawasan Lembah Klang. Jajaran LRT3 adalah amat penting kerana ia menawarkan perkhidmatan LRT bagi kawasan yang mempunyai kepadatan penduduk seramai 2 juta orang di sepanjang koridor jajaran dan dapat menampung kapasiti seramai 36,700 penumpang sejam sehala. Proses perundingan semula yang menyeluruh dan pelan rasionalisasi pelaksanaan projek LRT3 telah diadakan dengan semua pihak yang terlibat termasuk Prasarana, MRCB-George Kent (MRCB-GK JV), iaitu Rakan Pelaksana Projek (PDP) dan Suruhanjaya Pengangkutan Awam Darat (SPAD). Satu aspek kritikal dalam pengkajian semula projek ini adalah integrasi jajaran LRT3 sepanjang 37km; dari Johan Setia (Klang) ke Bandar Utama (Petaling Jaya) perlulah dikekalkan. Di samping itu, isu keselamatan, kekerapan jadual perjalanan dan kualiti perkhidmatan mestilah memenuhi segala syarat keperluan pengawal selia. Antara langkah utama yang diambil untuk mengurangkan dan merasionalisasi kos projek ini termasuk: (i) Mengurangkan jumlah tempahan daripada 42 set kereta api 6-koc kepada 22 set kereta api 3-koc. Berdasarkan kajian perlaksanaan projek LRT3, 22 set kereta api 3-koc ini sudah memadai untuk menampung jumlah penumpang yang dijangkakan menggunakan perkhidmatan ini sehingga tahun 2035, sebelum sebarang penambahan jumlah set keretapi 3-koc dilaksanakan. (ii) Mengurangkan saiz pembinaan pangkalan kereta api LRT berikutan bilangan kereta api LRT yang dikurangkan. (iii) Mengubahsuai saiz dan reka bentuk stesen-stesen LRT mengikut piaiwaian jajaran LRT Kelana Jaya dan bukannya mengikut saiz stesen MRT yang lebih besar. (iv) Menangguhkan pembinaan lima stesen yang dijangkakan mempunyai jumlah ]enumpang yang rendah, sehingga terdapat keperluan untuk membina stesen-stesen tersebut. Pembinaan stesen-stesen yang akan dibatalkan adalah Lien Hoe, Temasya, SIRIM, Bukit Raja dan Bandar Botanic. (v) Membatalkan pembinaan terowong sepanjang 2km untuk laluan LRT dan stesen LRT bawah tanah di Persiaran Hishamuddin, Shah Alam. (vi) Melanjutkan garis masa untuk menyiapkan projek LRT3 dari tahun 2020 ke 2024 untuk mengurangkan lagi kos pembinaan yang asalnya dinaikkan untuk 
mempercepatkan tempoh siap projek tersebut. Di samping itu, pembinaan projek LRT3 akan distruktur semula daripada model PDP kepada model “kontrak harga tetap” dengan MRCB-GK JV. Ini akan memastikan bahawa harga akan terikat kepada harga yang ditetapkan. Penjimatan bernilai RM15 bilion bukan sahaja penting dalam konteks pengurangan hutang negara, malah ia juga bakal memberi penjimatan tambahan bernilai RM14 bilion khususnya dalam kos faedah sepanjang tempoh pembiayaan pinjaman kewangan. Pengurangan kos sebanyak 47% ini membuktikan kemampuan Kerajaan Persekutuan dalam usaha mendapatkan penjimatan kos yang begitu signifikan bagi projek yang harga asalnya telah melambung tinggi akibat daripada kelemahan tadbir urus kerajaan terdahulu. ",Real
Pengecualian Atau Pengurangan Bayaran Kompaun Akan Diberikan Bagi Kesalahan Di Bawah AWAS?,Fake
"Menteri Pengangkutan, Anthony Loke memperjelaskan dakwaan bahawa terdapat pengecualian atau pengurangan bayaran kompaun akan diberikan untuk semua saman yang dikeluarkan bagi kesalahan di bawah Sistem Keselamatan Kesedaran Automatik (AWAS) sepertimana yang hangat diperkatakan. Menurut Menteri Pengangkutan, Anthony Loke,tiada pengecualian atau pengurangan bayaran kompaun akan diberikan untuk semua saman yang dikeluarkan bagi kesalahan di bawah Sistem Keselamatan Kesedaran Automatik (AWAS) mulai 1 September 2018. Orang Yang Kena Saman (OKS) akan diberi tempoh kompaun selama 60 hari dengan kadar kompaun RM300 dan pada masa yang sama mata demerit akan dikenakan apabila kompaun ini dibayar. “Sekiranya OKS tidak menyelesaikan  kompaun yang ditetapkan, kes ke atas OKS akan didakwa di mahkamah dan sekiranya OKS masih gagal hadir ke mahkamah seperti yang dikehendaki, mereka akan disenarai hitam dan dihalang daripada melakukan apa jua transaksi  serta urusniaga di Jabatan Pengangkutan Jalan (JPJ) sehinggalah kes ini diselesaikan.” 
 ",Real
Jumlah Pembayaran Dikembalikan Berikutan Pembatalan AES?,Fake
"Kementerian Pengangkutan Malaysia memperjelaskan dakwaan bahawa jumlah pembayaran akan dikembalikan berikutan pembatalan AES sepertimana yang hangat diperkatakan. Menteri Pengangkutan, YB Loke Siew Fook mengumumkan kesemua saman AES/AWAS sejak 2012 sehingga sehingga 17 Ogos 2018, berjumlah 3.1 juta membabitkan nilai 435 juta dibatalkan. Pengumuman itu dibuat sempena 100 hari Kerajaan Pakatan Harapan mengambil alih pentadbiran kerajaan terdahulu dan diputuskan dalam mesyuarat kabinet. ",Real
Kerajaan Masih Keluarkan Lesen AP Untuk Pelombongan Bauksit Di Kuantan?,Fake
"Hangat diperkatakan di media sosial dakwaan bahawa kerajaan masih mengeluarkan lesen eksport untuk melombong bauksit di Kuantan, Pahang. Menurut Timbalan Menteri di Jabatan Perdana Menteri, Fuziah Salleh, kerajaan hanya mengeluarkan lesen eksport (AP) bauksit terhad bagi mengosongkan stok penyimpanan untuk mengelak hakisan sebelum ketibaan musim tengkujuh tidak lama lagi, dan bukannya untuk melombong dan mengeluarkan bahan mineral itu. Ujarnya, stok bauksit di Pelabuhan Kuantan itu perlu dikosongkan secepat mungkin sebelum musim tengkujuh yang kebiasaannya bermula November hingga Mac di Pantai Timur Semenanjung. Jelas beliau, “Kementerian Air, Tanah dan Sumber Asli memang keluarkan AP bauksit tetapi ia terhad untuk pengosongan stok penyimpanan bauksit bukan untuk tujuan lain melombong atau mengorek keluar bahan mineral itu. Tumpuan kerajaan masih mengutamakan pemeliharaan alam sekitar serta kepentingan rakyat dan kerajaan negeri perlu mengambil tindakan jika mendapati ada unsur penyalahgunaan AP”. ",Real
"Insentif RM6000 Untuk Ahli KWSP Yang Bekerja Antara Tahun 1990 Dan 2018? Tular di media sosial dakwaan bahawa ahli-ahli Kumpulan Wang Simpanan Pekerja (KWSP) yang bekerja antara tahun 1990 dan 2018 berhak mendapat insentif RM6,000 dari KWSP.",Fake
"Menurut kenyataan rasmi Kumpulan Wang Simpanan Pekerja (KWSP) : “Kumpulan Wang Simpanan Pekerja (KWSP) telah mengenal pasti mesej tular yang mendakwa bahawa ahli-ahli yang bekerja antara tahun 1990 dan 2018 berhak mendapat insentif RM6,000 dari KWSP. KWSP menegaskan bahawa mesej tular dan kandungan laman web tersebut adalah PALSU dan tidak berkaitan dengan KWSP. Mesej itu juga mempunyai pautan ke laman web palsu, yang meminta orang ramai untuk menjawab kaji selidik bagi menyemak kelayakan mereka untuk menerima ‘insentif’ tersebut (lihat paparan laman web palsu). KWSP percaya bahawa ini merupakan cubaan penipuan data peribadi ahli bagi tujuan berunsur jenayah. Ahli-ahli digesa supaya tidak klik pada pautan tersebut atau memberikan data peribadi mereka kepada mana-mana pihak ketiga yang tidak disahkan. Ahli juga diseru supaya tidak menyebarkan mesej tular tersebut. Semua maklumat rasmi mengenai produk dan perkhidmatan KWSP hanya akan disiarkan dalam laman web rasmi KWSP di www.kwsp.gov.my. Ahli-ahli juga boleh menghubungi Pusat Pengurusan Perhubungan KWSP di 03-89226000 atau e-mel melalui http://enquiry.kwsp.gov.my untuk tujuan pengesahan jika terdapat mesej berkenaan KWSP yang meragukan di media sosial.” ",Real
