"Program Name","Program Group","Program Description","Program Website URL","Date Started","Date Ended","Program Location","Contact Email","Startup Name","Startup Oneliner","Startup Description","Year Founded","Origin Country","Startup Website URL","Industry 1","Industry 2","Industry 3","Industry 4","Industry 5"
"MAP SE Cohort 1","MaGIC Accelerator Program SE","MaGIC Accelerator Program SE Cohort 1",-,"2015 Jul 27, 24:00 AM +08:00","2015 Oct 27, 24:00 AM +08:00",-,map.se@mymagic.my,uniworco,-,"Uniworco Enterprise is specialised in organic gardening, landscaping & urban farming. 
Our products consists of :-
1) organic plants.
2) our special formulated organic planting soil.
3) organic fertilizers & whole range of our environmentally friendly plant care products.
4) export quality self watering system planting pots.

We provide consultancy, set up, implementation, maintenance and solutions for organic gardening & urban farming. We also conduct classes/courses on organic gardening & urban farming for children & adult.

Besides to develop valuable SE skills/knowledge,  we hope to improve our skills in marketing/branding of our products and to have a good business strategy. 
",-,Malaysia,http://uniworco.com,Agriculture,-,-,-,-
"MAP SE Cohort 1","MaGIC Accelerator Program SE","MaGIC Accelerator Program SE Cohort 1",-,"2015 Jul 27, 24:00 AM +08:00","2015 Oct 27, 24:00 AM +08:00",-,map.se@mymagic.my,"Waste To Wealth (W2W)",-,"Waste To Wealth (W2W) is a company that addresses food waste by converting into high protein animal feed. Food waste will be collected from food and beverage (F&B) companies and use it as a feed for flies. The flies would then give birth to eggs and the eggs would hatch into larva. We would separate the larva and use it as a feed for chicken farmers, fish farmers etc. By doing so, we convert food waste back into animal food.",-,Malaysia,-,"Food & Beverages",-,-,-,-
"MAP SE Cohort 1","MaGIC Accelerator Program SE","MaGIC Accelerator Program SE Cohort 1",-,"2015 Jul 27, 24:00 AM +08:00","2015 Oct 27, 24:00 AM +08:00",-,map.se@mymagic.my,"We C.A.R.E (Connect, Aware, Rights, Empower)",-,"Consider disabilities such as blind or low vision; deaf or hard of hearing; developmental; health conditions; intellectual; learning; mental or behavioral health; physical or mobility; speech or language. 

There are approximately 3 million OKUs in Malaysia today struggling to find what they need and want because the provision of support, products and services is fragmented and poorly connected. 

We C.A.R.E to Connect OKUs and their families and caregivers to what they need and want, raise Awareness of their Rights, to Empower their lives.",-,Malaysia,http://wecarejourney.org,Social,-,-,-,-
"MAP SE Cohort 2","MaGIC Accelerator Program SE","MaGIC Accelerator Program SE Cohort 2",-,"2016 Apr 25, 24:00 AM +08:00","2016 Jul 25, 24:00 AM +08:00",-,map.se@mymagic.my,"Agak Agak Initiative","Holistic F&B solutions provider from catering to workshops"," Agak Agak is a restaurant that recruits youth from vulnerable communities to attain a holistic, practical apprenticeship in the world of F&B in order for them to change their life trajectory and in return uplift the skill set that is needed in the industry.",-,Malaysia,http://www.agakagakinitiative.com/,Education,-,-,-,-
"MAP SE Cohort 2","MaGIC Accelerator Program SE","MaGIC Accelerator Program SE Cohort 2",-,"2016 Apr 25, 24:00 AM +08:00","2016 Jul 25, 24:00 AM +08:00",-,map.se@mymagic.my,B-TOP,-,"B-TOP aims to be the leading youth academy by applying a proactive adolescent motivational approach through the medium of soccer utilising a play and talk method.",-,Malaysia,http://b-top.com.my/our-management/,-,-,-,-,-
"MAP SE Cohort 2","MaGIC Accelerator Program SE","MaGIC Accelerator Program SE Cohort 2",-,"2016 Apr 25, 24:00 AM +08:00","2016 Jul 25, 24:00 AM +08:00",-,map.se@mymagic.my,"Babylon Vertical Farms",-,"Babylon Vertical Farms is a social enterprise in the business of maximizing pesticide-free food production in an indoor controlled environment. Maximizing food production is enabled by farming vertically in a building compared to traditional outdoor horizontal farming. Being in a indoor controlled environment allows us to grow our food without the use of pesticides. Furthermore, farming in a building means we can locate our farm much closer to the city, reducing transportation costs. We also employ the use of hydroponic technology to grow our food, which does not require the use of soil. ",-,Malaysia,http://babylonverticalfarms.com,Agriculture,-,-,-,-
"MAP SE Cohort 2","MaGIC Accelerator Program SE","MaGIC Accelerator Program SE Cohort 2",-,"2016 Apr 25, 24:00 AM +08:00","2016 Jul 25, 24:00 AM +08:00",-,map.se@mymagic.my,"Be Vital",-,"Be Vital provides access to clean water to underprivileged communities by designing and installing high output, long lasting water treatment plants on site.",-,Malaysia,https://bevital.weebly.com/,Education,-,-,-,-
"MAP SE Cohort 2","MaGIC Accelerator Program SE","MaGIC Accelerator Program SE Cohort 2",-,"2016 Apr 25, 24:00 AM +08:00","2016 Jul 25, 24:00 AM +08:00",-,map.se@mymagic.my,"BRING THE OPPORTUNITY PROGRAM (B-TOP)",-,"ARBY TEGUH Training & Consulting was set up in 2015 as an effort to help young people to engage in healthy lifestyle by providing them the opportunity to develop their sportmanship skills and knowledge through soccer. 

We believe that soccer is an ideal medium to reach out the young people because it is the most popular sport worldwide and  able to attract the youngster to take part in healthy activity.  

Systematic training and motivational sessions in tandem will develop professionalism among the young people. An individual who practices good sportsmanship is likely to carry the respect a",-,Malaysia,-,"Consulting & Services","Sports & Recreation",-,-,-
"MAP SE Cohort 2","MaGIC Accelerator Program SE","MaGIC Accelerator Program SE Cohort 2",-,"2016 Apr 25, 24:00 AM +08:00","2016 Jul 25, 24:00 AM +08:00",-,map.se@mymagic.my,Cauz,-,"marketplace for social enterprises",-,Malaysia,-,-,-,-,-,-
"MAP SE Cohort 2","MaGIC Accelerator Program SE","MaGIC Accelerator Program SE Cohort 2",-,"2016 Apr 25, 24:00 AM +08:00","2016 Jul 25, 24:00 AM +08:00",-,map.se@mymagic.my,"Cotton and Sago (WRMN Sdn Bhd)","Stylish and edgy with a touch of tradition.","Cotton & Sago is focused on revitalising Kuala Terengganu hand-blocked batik, a valuable craft that is vanishing fast as artisans are giving it up for other menial jobs. In preserving the craft, we seek to bridge makers to market. But more than that we seek to connect people to people. We make efforts towards creating a more sustainable income for our artisans as well as a more human and transparent way of working. ",2015,Malaysia,http://shopee.com.my/cottonandsago,"Art & Craft","Lifestyle & Fashion",-,-,-
"MAP SE Cohort 2","MaGIC Accelerator Program SE","MaGIC Accelerator Program SE Cohort 2",-,"2016 Apr 25, 24:00 AM +08:00","2016 Jul 25, 24:00 AM +08:00",-,map.se@mymagic.my,"Full Fill",-,"Fulfill is where environmentally-conscious consumers can come to refill their used plastic bottles with certified, biodegradable and locally-made household cleaning and personal care products. The company will be operated by differently-abled and disadvantaged persons.

",-,Malaysia,-,-,-,-,-,-
"MAP SE Cohort 2","MaGIC Accelerator Program SE","MaGIC Accelerator Program SE Cohort 2",-,"2016 Apr 25, 24:00 AM +08:00","2016 Jul 25, 24:00 AM +08:00",-,map.se@mymagic.my,GEEKpledge,-,"GEEKpledge works with community, property owners and Government to activate vacant shops, offices, commercial and public buildings hence offering subsidized marketplace and platform for vulnerable youth in Malaysia. ",-,Malaysia,http://-,"Real Estate",-,-,-,-
"MAP SE Cohort 2","MaGIC Accelerator Program SE","MaGIC Accelerator Program SE Cohort 2",-,"2016 Apr 25, 24:00 AM +08:00","2016 Jul 25, 24:00 AM +08:00",-,map.se@mymagic.my,"Green Yards",-,"Green Yards provides alternative channel for local community to dispose of their used cooking oil which is subsequently reprocessed into eco-soaps that are able to clean effectively. We also conduct eco-soap workshops to raise awareness among the local community. Green Yards aims to highlight the danger of discarding used cooking oil into drains which will end up polluting rivers, a main source of water to millions.",-,Malaysia,http://greenyards.com.my/,Biotechnology,-,-,-,-
"MAP SE Cohort 2","MaGIC Accelerator Program SE","MaGIC Accelerator Program SE Cohort 2",-,"2016 Apr 25, 24:00 AM +08:00","2016 Jul 25, 24:00 AM +08:00",-,map.se@mymagic.my,"Grub Cycle","Grub Cycle is a social supermarket dedicated to reducing food waste.","Grub Cycle is a social supermarket that is dedicated to reducing food waste.",-,Malaysia,http://www.grubcycle.my,E-Commerce,"Food & Beverages",Social,-,-
"MAP SE Cohort 2","MaGIC Accelerator Program SE","MaGIC Accelerator Program SE Cohort 2",-,"2016 Apr 25, 24:00 AM +08:00","2016 Jul 25, 24:00 AM +08:00",-,map.se@mymagic.my,"Highland Paradise",-," Highland Paradise
Tourism Product and Services
Establish 27 sepetember 2013
 addres, 1st floor lot 433, Jalan Trusan P.O. Box47,
 98850 Lawas, Sarawak.

",-,Malaysia,http://highlandparadise.com.my/,"Travel & Tourism",-,-,-,-
"MAP SE Cohort 2","MaGIC Accelerator Program SE","MaGIC Accelerator Program SE Cohort 2",-,"2016 Apr 25, 24:00 AM +08:00","2016 Jul 25, 24:00 AM +08:00",-,map.se@mymagic.my,"Kayu Besi",-,"Kayubesi is a social enterprise that aims to reduce waste by turning industrial wood pallets into home and commercial furniture products.  
",-,Malaysia,http://kayubesi.com,Environment,Social,-,-,-
"MAP SE Cohort 2","MaGIC Accelerator Program SE","MaGIC Accelerator Program SE Cohort 2",-,"2016 Apr 25, 24:00 AM +08:00","2016 Jul 25, 24:00 AM +08:00",-,map.se@mymagic.my,"KOYA Clothing",-,"KOYA (Knocked Out Youth Associates) is built upon the desire to fill vernacular qualities of Malaysian culture with the physical quality of west-oriented street culture apparel. Since 2009, we represent the spirit of a wiser youth and we believe in honoring and empowering the knockedout of the society. We sell clothes to provide financial and moral support to the knockedouts to achieve the highest level in the field they are involved with such as extreme sports. In short, we sell clothes to empower youth.",-,Malaysia,http://koyaclothing.com,"Lifestyle & Fashion",-,-,-,-
"MAP SE Cohort 2","MaGIC Accelerator Program SE","MaGIC Accelerator Program SE Cohort 2",-,"2016 Apr 25, 24:00 AM +08:00","2016 Jul 25, 24:00 AM +08:00",-,map.se@mymagic.my,"Langit Collective",-,"""Reimagining rural communities"" - true to our tagline, Langit is embarking on a quest to create new market access that revalues rural products, and introduce eco-tourism to supplement the income of rural communities. Langit is made up of 3 daydreamers, who got inspired by the beauty of traditional paddy planting and the importance of preserving this waning culture. Hence, we set out on a mission to create an alternative solution for rural communities, in particular, of the highlands of Lawas, Sarawak. We fervently hope that the younger generation will continue and improve on their age-old farming tradition.. 
",-,Malaysia,http://langit.com.my/,Agriculture,-,-,-,-
"MAP SE Cohort 2","MaGIC Accelerator Program SE","MaGIC Accelerator Program SE Cohort 2",-,"2016 Apr 25, 24:00 AM +08:00","2016 Jul 25, 24:00 AM +08:00",-,map.se@mymagic.my,"Lightup Borneo",-,"Lightup Borneo adalah NGO yang membantu orang asal di Sabah dan Sarawak supaya memperolehi bekalan eletrik dan lampu.",-,Malaysia,http://-,-,-,-,-,-
"MAP SE Cohort 2","MaGIC Accelerator Program SE","MaGIC Accelerator Program SE Cohort 2",-,"2016 Apr 25, 24:00 AM +08:00","2016 Jul 25, 24:00 AM +08:00",-,map.se@mymagic.my,"Loo Urban Farm",-,"Loo Urban Farm is a social enterprise. We enable every home to sustainably produce self-sufficient, fresh and healthy food. 
We are the leader in innovation, advance green efficient planting system. We educate and lead society as a whole to produce their fresh and healthy food.
By shifting the farm from remote lands to homes, we collectively reduce farmlands and machineries to produce our food. These collective green eco-systems will reduce our carbon foot print and global warming. 
Loo Urban Farm believes in a greener world and healthier life starts from our home.",-,Malaysia,http://loo-aquaponics.com,Agriculture,-,-,-,-
"MAP SE Cohort 2","MaGIC Accelerator Program SE","MaGIC Accelerator Program SE Cohort 2",-,"2016 Apr 25, 24:00 AM +08:00","2016 Jul 25, 24:00 AM +08:00",-,map.se@mymagic.my,Oily,-,"Oily is a software solution designed to link used cooking oil producers, oil collectors and biodiesel producers. The main objective of our product is to provide a thorough solution in maximising used cooking oil collections through route optimisation and oil quality rating of the producers. More features will be introduced in the future after further R&D. 
",-,Malaysia,-,Environment,-,-,-,-
"MAP SE Cohort 2","MaGIC Accelerator Program SE","MaGIC Accelerator Program SE Cohort 2",-,"2016 Apr 25, 24:00 AM +08:00","2016 Jul 25, 24:00 AM +08:00",-,map.se@mymagic.my,"Project Woodworks","We design & make wooden essentials with one goal in mind: To empower sustainability and social impact. ","Project Woodworks design and create lifestyle products by utilizing up-cycled wood or FSC-certified wood as our core material. We dedicate portion of our profits to create positive impacts for the environment & community. 

Currently, we focuses our impact creation on reforestation projects, preservation of endangered flora & fauna species, and empowerment of underprivileged communities.

We started this company based on the premise that every person has the power to change the world for the better. Our belief is that the way you style can change the world, one product at a time.",-,Malaysia,https://projectwoodworks.co/,"Lifestyle & Fashion",-,-,-,-
