"Program Name","Program Group","Program Description","Program Website URL","Date Started","Date Ended","Program Location","Contact Email","Startup Name","Startup Oneliner","Startup Description","Year Founded","Origin Country","Startup Website URL","Industry 1","Industry 2","Industry 3","Industry 4","Industry 5"
"Distro Dojo Batch 1","Distro Dojo","Not Available","Not Available","2014 Ogos 01 08:00 PG +08:00","2014 Sep 10 08:00 PG +08:00","Not Available","Not Available","The Luxe Nomad","Not Available","The Luxe Nomad is a flash sales site that offers discounts up to 70% off on luxury hotels and villas for members.",2011,Singapore,http://theluxenomad.com,"Real Estate","Not Available","Not Available","Not Available","Not Available"
"Distro Dojo Batch 2","Distro Dojo","Not Available","Not Available","2015 Jul 27 08:00 PG +08:00","2015 Okt 02 08:00 PG +08:00","Not Available","Not Available",Bukalapak,"Not Available","Bukalapak.com is leading P2P marketplace ecommerce in Indonesia. It enables sellers and buyers to do secured online transaction in simple way. Bukalapak is very strong at individual and hobbyist sellers.",2009,Indonesia,http://bukalapak.com,E-Commerce,"Not Available","Not Available","Not Available","Not Available"
"Distro Dojo Batch 2","Distro Dojo","Not Available","Not Available","2015 Jul 27 08:00 PG +08:00","2015 Okt 02 08:00 PG +08:00","Not Available","Not Available",Grab,"Not Available","Taxi Booking App",2010,Malaysia,https://www.grab.com/my/,"Logistic & Transportation","Not Available","Not Available","Not Available","Not Available"
"Distro Dojo Batch 2","Distro Dojo","Not Available","Not Available","2015 Jul 27 08:00 PG +08:00","2015 Okt 02 08:00 PG +08:00","Not Available","Not Available",KFit,"Not Available","Monthly membership to various gyms and fitness studios",2012,Malaysia,http://kfit.com,E-Commerce,"Not Available","Not Available","Not Available","Not Available"
"Distro Dojo Batch 2","Distro Dojo","Not Available","Not Available","2015 Jul 27 08:00 PG +08:00","2015 Okt 02 08:00 PG +08:00","Not Available","Not Available",Kitabisa,"Not Available","Crowdfunding platform for social causes & innovation",2011,Indonesia,http://kitabisa.com,Finance,"Not Available","Not Available","Not Available","Not Available"
"Distro Dojo Batch 2","Distro Dojo","Not Available","Not Available","2015 Jul 27 08:00 PG +08:00","2015 Okt 02 08:00 PG +08:00","Not Available","Not Available",Lingokids,"Not Available","Language learning apps for kids",2014,"United States",https://www.lingokids.com/,Education,"Not Available","Not Available","Not Available","Not Available"
"Distro Dojo Batch 2","Distro Dojo","Not Available","Not Available","2015 Jul 27 08:00 PG +08:00","2015 Okt 02 08:00 PG +08:00","Not Available","Not Available","Next Academy","Not Available","Offline learning program for coding.",2005,Malaysia,http://nextacademy.com,Education,"Information & Communication ","Not Available","Not Available","Not Available"
"Distro Dojo Batch 2","Distro Dojo","Not Available","Not Available","2015 Jul 27 08:00 PG +08:00","2015 Okt 02 08:00 PG +08:00","Not Available","Not Available",Shoppr,"Not Available","A fashion mobile discovery platform",2014,Malaysia,http://shopprapp.com,"Lifestyle & Fashion","Not Available","Not Available","Not Available","Not Available"
"Distro Dojo Batch 3","Distro Dojo","Not Available","Not Available","2016 Mac 01 08:00 PG +08:00","2016 Mei 06 08:00 PG +08:00","Not Available","Not Available","Applecrumby & Fish","Not Available","Estore for organic baby products",2012,Malaysia,http://applecrumbyandfish.com,"Food & Beverages","Not Available","Not Available","Not Available","Not Available"
"Distro Dojo Batch 3","Distro Dojo","Not Available","Not Available","2016 Mac 01 08:00 PG +08:00","2016 Mei 06 08:00 PG +08:00","Not Available","Not Available",BloomThis,"online flower delivery service that sends weekly luxury flowers in a place in a bespoken box by subscription","BloomThis is an e-commerce platform for Luxury Flowers by Subscription. Our innovation is in the product and also our business model. Product wise, we deliver flowers in a bespoke box with a surprise element every week. Our subscribers do not know what flowers they will be getting until they unbox their surprise. We guarantee a selection of premium flowers delivered fresh. Next, we innovate the business model by offering subscription flowers. Through the subscription model we can predict demand and reduce flower wastage. This way we can offer Luxury flowers at affordable prices!",2017,Malaysia,http://bloomthis.co,E-Commerce,"Not Available","Not Available","Not Available","Not Available"
"Distro Dojo Batch 3","Distro Dojo","Not Available","Not Available","2016 Mac 01 08:00 PG +08:00","2016 Mei 06 08:00 PG +08:00","Not Available","Not Available",Fabelio,"Not Available","Asset-light furniture e-Commerce",2015,Indonesia,http://fabelio.com,E-Commerce,"Lifestyle & Fashion","Not Available","Not Available","Not Available"
"Distro Dojo Batch 3","Distro Dojo","Not Available","Not Available","2016 Mac 01 08:00 PG +08:00","2016 Mei 06 08:00 PG +08:00","Not Available","Not Available","Five Jack","Not Available","Online marketplace for game items, currency, and account trading",2013,Indonesia,http://fivejack.com,Gaming,"Not Available","Not Available","Not Available","Not Available"
"Distro Dojo Batch 3","Distro Dojo","Not Available","Not Available","2016 Mac 01 08:00 PG +08:00","2016 Mei 06 08:00 PG +08:00","Not Available","Not Available",GoGet.my,"Not Available","Marketplace for errands and deliveries",2013,Malaysia,http://goget.my,"Logistic & Transportation","Not Available","Not Available","Not Available","Not Available"
"Distro Dojo Batch 3","Distro Dojo","Not Available","Not Available","2016 Mac 01 08:00 PG +08:00","2016 Mei 06 08:00 PG +08:00","Not Available","Not Available",Reddoorz,"Not Available","Standardized budget accommodation chain across Indonesia",2016,Indonesia,http://reddoorz.com,"Real Estate","Not Available","Not Available","Not Available","Not Available"
"Distro Dojo Batch 4","Distro Dojo","Not Available","Not Available","2016 Mei 01 08:00 PG +08:00","2016 Jun 30 08:00 PG +08:00","Not Available","Not Available",Brodo,"Not Available","Private label fashion brand for men","Not Available",Indonesia,http://bro.do/id/,"Lifestyle & Fashion","Not Available","Not Available","Not Available","Not Available"
"Distro Dojo Batch 4","Distro Dojo","Not Available","Not Available","2016 Mei 01 08:00 PG +08:00","2016 Jun 30 08:00 PG +08:00","Not Available","Not Available",Helpr,"Not Available","Text based on demand service",2015,Malaysia,http://helprnow.com,"Logistic & Transportation","Not Available","Not Available","Not Available","Not Available"
"Distro Dojo Batch 4","Distro Dojo","Not Available","Not Available","2016 Mei 01 08:00 PG +08:00","2016 Jun 30 08:00 PG +08:00","Not Available","Not Available",IsItUp,"Not Available","Cloud based fixed asset management solution",2009,Malaysia,http://IsItUp.com,"Logistic & Transportation","Not Available","Not Available","Not Available","Not Available"
"Distro Dojo Batch 4","Distro Dojo","Not Available","Not Available","2016 Mei 01 08:00 PG +08:00","2016 Jun 30 08:00 PG +08:00","Not Available","Not Available",PurelyB,"Not Available","Online platform for healthy lifestyle tips and guide",2015,Malaysia,http://PurelyB.com,E-Commerce,"Not Available","Not Available","Not Available","Not Available"
"Distro Dojo Batch 4","Distro Dojo","Not Available","Not Available","2016 Mei 01 08:00 PG +08:00","2016 Jun 30 08:00 PG +08:00","Not Available","Not Available","StoreHub ","Not Available","Cloud based POS and inventory management system",2017,Malaysia,http://storehub.com,"Information & Communication ","Not Available","Not Available","Not Available","Not Available"
"Distro Dojo Batch 4","Distro Dojo","Not Available","Not Available","2016 Mei 01 08:00 PG +08:00","2016 Jun 30 08:00 PG +08:00","Not Available","Not Available",Tees,"Not Available","Custom fashion merchandise retailer","Not Available",Indonesia,http://tees.co.id/,"Lifestyle & Fashion","Not Available","Not Available","Not Available","Not Available"
"Distro Dojo Batch 4","Distro Dojo","Not Available","Not Available","2016 Mei 01 08:00 PG +08:00","2016 Jun 30 08:00 PG +08:00","Not Available","Not Available",Zipmatch,"Not Available","Online listing platform for Residential properties.",2010,Philippines,http://zipmatch.com,"Real Estate","Not Available","Not Available","Not Available","Not Available"
"Distro Dojo Batch 5","Distro Dojo","Not Available","Not Available","2016 Okt 01 08:00 PG +08:00","2016 Nov 10 08:00 PG +08:00","Not Available","Not Available","Egg Bun","We build an automated tutor in your pocket","We build an automated tutor in your pocket",2015,"North Korea",http://eggbun-edu.com,Education,"Not Available","Not Available","Not Available","Not Available"
"Distro Dojo Batch 5","Distro Dojo","Not Available","Not Available","2016 Okt 01 08:00 PG +08:00","2016 Nov 10 08:00 PG +08:00","Not Available","Not Available",Otobro,"Not Available","Used car marketplace",2016,Indonesia,http://otobro.com,Automotive,E-Commerce,"Not Available","Not Available","Not Available"
"Distro Dojo Batch 5","Distro Dojo","Not Available","Not Available","2016 Okt 01 08:00 PG +08:00","2016 Nov 10 08:00 PG +08:00","Not Available","Not Available",Pazpo,"Not Available","Co-brokering Platform for Property Agents","Not Available",Indonesia,http://pazpo.id/,"Real Estate","Not Available","Not Available","Not Available","Not Available"
"Distro Dojo Batch 5","Distro Dojo","Not Available","Not Available","2016 Okt 01 08:00 PG +08:00","2016 Nov 10 08:00 PG +08:00","Not Available","Not Available",Tapau.tv,"Not Available","Malaysian independent online tv station, made by the youth for our youth!",2017,Malaysia,http://tapau.tv/,"Media and Entertainment","Not Available","Not Available","Not Available","Not Available"
"Distro Dojo Batch 5","Distro Dojo","Not Available","Not Available","2016 Okt 01 08:00 PG +08:00","2016 Nov 10 08:00 PG +08:00","Not Available","Not Available","Your Super Food","Not Available","Makes natural, organic and healthy superfood mixes","Not Available",Netherlands,http://yoursuperfoods.eu/,"Food & Beverages","Not Available","Not Available","Not Available","Not Available"
"E@Stanford - Batch 1",E@Stanford,"Not Available","Not Available","2014 Nov 09 24:00 PG +08:00","2014 Nov 16 24:00 PG +08:00","Not Available","Not Available","Aiis Solutions","Not Available","AIIS Solutions Sdn Bhd was founded in 2013, specializing in providing “Total Solution of Dry Ice Cleaning Technology”.",2013,Malaysia,http://aiis.com.my/,Environment,"Not Available","Not Available","Not Available","Not Available"
"E@Stanford - Batch 1",E@Stanford,"Not Available","Not Available","2014 Nov 09 24:00 PG +08:00","2014 Nov 16 24:00 PG +08:00","Not Available","Not Available",Appzilo,"Not Available","Ad-network for mobile apps",2013,Malaysia,http://appzilo.com,"Event, Marketing, Advertising","Not Available","Not Available","Not Available","Not Available"
"E@Stanford - Batch 1",E@Stanford,"Not Available","Not Available","2014 Nov 09 24:00 PG +08:00","2014 Nov 16 24:00 PG +08:00","Not Available","Not Available","Astariz Ventures","Not Available","Micro Water Treatment System",2014,Malaysia,"Not Available",Environment,"Not Available","Not Available","Not Available","Not Available"
"E@Stanford - Batch 1",E@Stanford,"Not Available","Not Available","2014 Nov 09 24:00 PG +08:00","2014 Nov 16 24:00 PG +08:00","Not Available","Not Available",Billplz,"Not Available","Billing and payment solution service provider",2015,Malaysia,http://billplz.com,Finance,"Not Available","Not Available","Not Available","Not Available"
